,freeforms
geez weyoun how come the legate lets you have two bungo daubers?,1
Coercion,1
it's garashir if you squint,1
Pop Culture,1
the Garashir is pretty subtle here,1
Ezri deserved more so i gave that to her,1
Very brief exploration of historical narratives,1
coming home,1
Hacking by a Non-Hacker,1
set in s7,1
Sitcom Tropes,1
no jezri,1
i'm gonna be real with u chief i didn't know she had a name until after i gave her a backstory,1
idk which weyoun this is so just general weyoun,1
so rip to damar's actual wife but kajia is the love of my life and she's married to me now,1
And all the baggage related to it,1
Kira/Leeta,1
and Morn/Garak (one-sided),1
chaotic accidental matchmaker Lwaxana my beloved,1
gonna of course mention some of the wild and wacky crushes that happen in the ep,1
gratuitous Shakespeare references,1
illustrated (sort of),1
look.... DS9 s3e10 Fascination is actually just Midsummer in space so i have to reference it OKAY??,1
lunchies in the replimat,1
matchmaker Molly O'Brien,1
non-canon zanthi fever crushes mentioned in this fic are:,1
photo manips,1
we shall have a holosuite wedding,1
S5E14,1
elliptical narrative,1
interrogation-implied,1
it's kind of pre-getting together/getting together,1
mostly julian wanting to affirm garak in some way after what happens with tain,1
s5e15,1
set during in purgatory's light/by inferno's shadow,1
Final scene is more somber,1
some sexual humor,1
It's all fun and games until shit gets real,1
it's always dunk on garak day in cardassian resistance HQ,1
multiple POVs,1
non-linear storytelling,1
The Mary Russell Mysteries,1
Crash Landing,1
the fluffiest,1
Tragedy,1
Canon-Typical Angst,1
Obliviousness,1
Tourism,1
and me projecting my interests onto fictional characters,1
episode rewrite? kind of?,1
featuring Julian's complex relationship with his genetic enhancements,1
lighthearted I think although Julian has a lot of anxiety,1
no beta sorry y'all,1
now with alternating POV,1
weird parental relationships,1
Alternate Universe - Arranged Marriage,1
Julian on the enterprise,1
not canon compliant with TNG movies,1
Julian being the curious nerd he is,1
Post-Episode: s04e25 Broken Link,1
o'brien polycule,1
Cultural homophobia,1
Post-Post-Canon,1
fake media,1
Cardassian Julian Bashir,1
circa s07e22 - Tacking Into The Wind,1
hint of Quodo,1
Julian Bashir's barely repressed exhibitionism,1
Julian Bashir’s spy kink,1
Julian kisses everyone on the Defiant,1
nothing bad happens in this fic,1
insights into Cardassian society,1
angst-free zone,1
erotica written by a mormon,1
Descriptions of traumatic injuries,1
Star Trek science,1
Vomiting,1
crashed on an alien planet,1
field medicine,1
it's all okay in the end i promise,1
Apologies if you like Riker,1
Enemies to lovers but it's written by an impatient person,1
Odo is a sexmachine,1
Riker is a beta,1
Troi is a Good Straight Ally,1
crackfic,1
or Troi,1
and they all lived happily ever after,1
Temporary Amnesia,1
neither of these people are any good at literary criticism really,1
set somewhere early season two,1
very much pre-Wire,1
complicated relationships befitting complicated characters,1
Julian's in purgatory alright,1
a smibge of fluff,1
disposable jem'hadar,1
Queer Found Family,1
Julian is easily distracted,1
Mild Injury,1
Julian Bashir in a variety of interesting outfits,1
accidental Marriage Proposal,1
finding the right outfit,1
made-up Cardassian flowers,1
this is your brain,1
Cardassian Memory,1
Garak can be a little insecure as a treat,1
Investigations,1
Memory,1
Minor canon changes,1
POV Garak,1
POV Julian,1
Richard Bashirs A+ Parenting,1
Just tell him already Julian,1
Sunsets,1
The Love Is Requited They’re Just Idiots,1
They're just two lost souls swimming in a fishbowl year after year,1
Star Trek: Always horny; Rarely Sexy,1
let quark say fuck,1
vague discussions of cardassian sex stuff,1
Cardassian culture/biology,1
Vaguely feral Garak not sure how that happened sorry,1
non-consensual biting,1
some hints at xenophilia,1
universal healthcare,1
prompt: first time,1
Pansexual Jake Sisko,1
Queer Nog (Star Trek),1
(but only a tiny bit),1
Miles Must Suffer,1
Episode: s01e15 Progress,1
Episode: s02e03 The Seige,1
this is your brain on spooky season,1
theyre in love your honor,1
bordering on crack,1
some poetic shit idk,1
canon-ish compliant-like,1
drinking buddies,1
feel-good found family stuff,1
holy shit Miles knows what yut'amn is,1
this is plotless fluff just like Chester,1
But only if you squint,1
implied suicidal ideation,1
No beta we die like my intentions to have written Kinktober instead of Flufftober,1
Sometimes they just have sex,1
#fictober,1
Lying is the best policy,1
Sick Partner,1
Friends with Benefits to Partners,1
Kintober 2021- referenced,1
Self-betaed we die like Jem'Hadar,1
Kissing in the Rain,1
No beta we die like my intentions to write Kinktober instead of Flufftober,1
in the rain,1
yeah they do it,1
canonical major character presumed death,1
Clones,1
Corpses,1
and weird poetry stuff who knows!,1
anyway where was I,1
character death but dont worry hes a clone its fine,1
keevan nb??? its more likely than u think,1
man im just thinkin my silly little thoughts dont mind me,1
Dax isnt actually here,1
Holosuite Shenanigans,1
Inappropriate Use of holosuites,1
Regency Romance,1
Undressing,1
comic style,1
overtures - Freeform,1
they are probably going to have sex,1
Cardassian marriage proposal,1
making up things about Cardassian culture,1
Mind Control,1
Parasites,1
but it's not his fault,1
julian being dumb of ass,1
Omegaverse,1
Pablo Neruda Poetry,1
quarantine fic,1
Pet Adoption,1
Sexual innuendos,1
my usual goofy sitcom stuff,1
nothing explicit just jokes,1
All-suffering Sisko,1
Dukat is divorced now,1
Dukat is sad,1
Dukat loves his kids,1
Dukat's first name,1
Morally grey(???) Dukat,1
Nah just mostly hurt,1
Not war flashbacks. Just regular flashbacks,1
Season 1-3 Dukat because that's how far I'm in,1
tw blood,1
Julian Bashir is lifting Elim Garak's shirt,1
Drawing,1
once & future exes,1
Indirect Kiss,1
but she is in spirt,1
for regency romance,1
neither of them have braincells,1
(the latter 2 discussed only very allusively),1
Loss of Parent(s),1
No sexual content (but see CW in notes),1
Prompt: Mirrorverse,1
Propositions,1
Garak's allergies to emotional and physical vulnerability,1
Disability,1
Hurt/Comfort in the loosest sense,1
sensory issues,1
The Love Is Requited They're Just Idiots,1
is garak sleeping beauty? in this essay i will,1
They Go To Earth,1
in the holosuites,1
(But only from secondhand embarrassment this time),1
Prompt: Rec Room,1
Questionable Sportswear,1
Sports,1
o'brien must suffer,1
Starfleet Spouse Garak,1
'canon compliant' except for the whole ezri thing cause uh,1
Falling Apart,1
Personal Logs,1
first names,1
Enabran Tain's A+ Mentoring,1
Wait we're dating??,1
my usual goofy sitcom shit,1
Amsha Bashir's A+ Parenting,1
POV Kira Nerys,1
POV Miles O'Brien,1
not as dark as the tags make it look,1
external perspective,1
Alpha/Beta/Omega Dynamics,1
Alpha/Omega,1
Ancient Rome,1
Baby Names,1
Values Dissonance,1
earth history,1
Written by someone with diagnosed autism,1
Declarations Of Love,1
Extended Scene,1
Canon-Typical Technobabble,1
Very low stakes,1
time jumps between chapters,1
Episode: s03e15 Destiny,1
Idiots to Idiots,1
and not so affectionate ones,1
as in: both of them are on 5 levels of bullshit,1
Courting Rituals,1
Dukat thinks he's Mr. Darcy...but really he's Mr. Collins,1
Failed Courtship,1
References to Jane Austen,1
Regency,1
Child Loss,1
Loss of Faith,1
Exile Julian Bashir,1
poly people but also swords.....,1
Based on a song,1
no cheating just two idiots in love,1
ridiculous levels of schmoop,1
self-edited yet again lord what will happen when I post this,1
sorry Lwaxana doesn't show up until Chapter Two,1
well my laptop charge is at 20 percent so we're posting it now,1
Ain't no peace for these two babies,1
And what happened to him in my mind,1
Be nice to him and to Matthew,1
Cults,1
I wrote this this morning after thinking about poor Section 31 Julian,1
It's two poor auguments who fell in love to make their lives less miserable,1
Mentions of War,1
No beta we die like Jem'Hadars,1
Otherwise how do you think these two stayed there for 10 years?,1
Prophets know they both deserve something good in their lives,1
Section 31 operates a bit like a cult,1
auguments,1
i don't really know how to tag this,1
doubts,1
Stickerpack,1
Stickers,1
Telegram,1
emoji,1
Dentist Julian,1
Plain and simple story,1
Sapiosexual Bashir,1
Keiko has to pretty much push them together with a stick so they realize it's mutual,1
i misspelled that as polyarmoury at first and now i can't stop thinking about it....,1
DS9 Directory Challenge,1
Pansexual Jadzia Dax,1
i guess. but like very melodramatic angst,1
Hugs,1
also we have guest stars,1
and plenty of implied sexytimes,1
based on the novel The Devil's Eye,1
well the first two thirds of the novel anyway,1
brief descriptions of gore/violence,1
sad damar :(,1
arms dealing gone bad,1
Starfleet AU,1
and they were crewmates! oh my god they were crewmates,1
damar is SALTY,1
damar is like goddd weyoun is so annoying... compels me though,1
the ship and its crew are OC,1
this is technically a rom com,1
weyoun also has the best tea,1
weyoun thrives on being the annoying coworker,1
Chapter 3 is an epilogue,1
Julian being a doctor,1
major pining,1
no major character death i promise,1
As close to truth telling as Garak gets,1
Eventual Garashir,1
Garak refusing to give a straight answer,1
Isolation,1
Returning Home,1
Just pretend none of the julian/ezri stuff happens,1
Beta Canon Is My Salad Bar and I Pick and Choose What I Want,1
Intelligence Gathering,1
With one million apologies to Jack McDevitt,1
Solving Mysteries,1
Just a couple of old dudes who love each other,1
happy star trek day everyone,1
More comfort than hurt,1
Jealous/Possessive Garak,1
Obsidian Order (mention of),1
Section 31 (mention of),1
someone has committed a murder,1
who could that possibly be,1
Post-Episode: s02e21 The Breach,1
Post-Episode: s07e25 Endgame (Star Trek: Voyager),1
The Adventures of Captain Proton,1
The Author Regrets Everything,1
au where b'elanna doesn't exist or something,1
disclaimer i do not actually ship spock and tom,1
i didn't take any of this seriously but i tried to write it in a serious way,1
IN SPACE!,1
maybe? - Freeform,1
rated for bones' language,1
star trek prompt generator,1
wacky aliens,1
Lies are the best truths,1
dukat being dukat,1
really guys? how did you think this was gonna go,1
Author has even read some of it,1
Author is aware of beta canon,1
Author will gleefully pilfer any beta canon elements that might be useful or fun,1
But has no interest in ever attempting to write anything beta canon compliant,1
Ghost Hunting,1
pop culture references,1
Odo is bad with emotions,1
Movie Nights,1
They're both ridiculous,1
Julian is a therapy hoe,1
Don't copy to other sites,1
You bet Ziyal is still alive,1
i don't care what canon says,1
Garak is a sad lizard,1
i'm an author who uses their tags too liberally,1
the usual gay shenanigans,1
Fashion Disaster Julian Bashir,1
I’m in a very Vic Fontaine mood this week can’t you tell,1
Mentions of Vic Fontaine,1
Self-indulgent fluff,1
Accidental Cuddling,1
DS9 Novel References,1
Im trying my best,1
Julian is a touchy-feely drunk,1
and julie has a crush,1
cursing,1
for once,1
garak tells the truth,1
Abandonment,1
Becoming A Parent,1
Becoming a family,1
Family Issues,1
Lots of references to A Stitch in Time,1
chosen family,1
Hot,1
Post-Risa,1
Collected Drabbles,1
something of a plot,1
5+1,1
Advent Calendar,1
Advent Calendar 2017,1
Courtly Love,1
Julian/Miles/Keiko/Garak are poly,1
The Doctor is Three unless otherwise stated,1
The Master is Delgado unless otherwise stated,1
In case you were worried,1
Platonic Bed Sharing,1
first kiss happens while both are concious,1
which is heavily implied to turn into a mature snuggle time,1
Literature Discussions,1
The Trifecta,1
and stupid,1
in the bar,1
But it's Fake,1
Roleplay,1
Poor O'Brien,1
the joys of having a roommate,1
Major character death - Freeform,1
Oral Sex,1
Reckless Behavior,1
a little bit of meta,1
implied sex,1
many major character cameos,1
reference to adolescent sex work (not Orkide),1
garashir stuff I've already posted on tumblr,1
definite slash but only just,1
Don't Like Don't Read,1
mostly comfort,1
Aliens Made Them Do It,1
More like aliens gave them a push in the right direction,1
Fluff and Smut,1
Julian's POV,1
Julian and Garak are extra af,1
Dirty Thoughts,1
va va voom Parmak,1
Diplomacy,1
this episode needed garak so I made it happen,1
Coping Strategies,1
Season/Series 05,1
Slight Canon Divergence,1
Mostly Innuendo,1
Mostly freeform poetry,1
there might be something of substance there if you squint,1
Body Pillow,1
Breaking and Entering,1
Cold,1
Pick-Up Lines,1
discussion of courtship rituals,1
established relationship but there’s still shameless flirting because these two,1
Dark turbolifts and claustrophobia do not generally go well together,1
Audio Format: M4B,1
Podfic Length: 2.5-3 Hours,1
Unplanned Pregnancy,1
teaching your loved one to fight,1
jumping all over the place,1
Implied love between the lizard and human,1
Episode tag: ‘By Inferno’s Light’,1
anxiety dump,1
pretty heavy emotional stuff,1
Julian-Centric,1
Train of Thought,1
episode tag: ‘Doctor Bashir I Presume’,1
some pretty heavy emotional stuff ahead,1
Julian is an emotional mess,1
Holly Poly,1
Abuse,1
Blood and Violence,1
It gets really domestic,1
and kinda fluffy,1
I'm Sorry,1
sexual references if you squint,1
this is what not trying looks like,1
waking up together,1
Garak's knees go a bit wobbly when Julio is around,1
Pretentious Writing,1
Sexy fairytale garden,1
as in they do the sex,1
but the sinful act is not described in great detail,1
oops I published the wrong draft should be fixed now maybe,1
vaguely implied sex,1
Camp 371,1
rusty writing skills,1
y'all,1
Swimming,1
Messy Feelings,1
Season 6/7,1
Uncertainty,1
Harry-Nog Command Team,1
Medical School,1
Podfic Length: 3.5-4 Hours,1
Closets,1
Surprise Party,1
not exactly the usual mixture of fluff and angst i tend to deliver but. you'll see how it fits,1
Invisibility,1
Naughty Julian,1
A sly Garak still knows how to play his audience even if the audience is one,1
A very pleased Garak,1
Adorable diligent Bashir,1
Julian visits the rebuild of Cardassia,1
There are still a few secrets between Garak and Bashir,1
Crush,1
healing with feelings,1
slight angst,1
Love Notes,1
Weyoun ships it,1
just for fun,1
But it's unlikely that looking for Par'mach in all the wrong places would happen after this,1
Given Worf's commitment boner,1
Sparring,1
technically,1
sort of pre-slash,1
In Vino And Telepathy Veritas,1
Don't start a diplomatic incident Julian,1
star trek rarepair swap,1
Gender Issues,1
Non-Consensual Medical Proceedures,1
Dreams vs. Reality,1
Retrospective,1
Undecided Relationship(s),1
Dukat has lost his marbles,1
Schizophrenia,1
angst like whoa,1
Out of Character (I Guess?),1
Unresolved Tension,1
Awkward Kissing,1
changed some of the ships,1
posted on tumblr,1
Demisexual!Parmak,1
Intersex!Parmak,1
Non-Operative Trans Character,1
Trans!Garak,1
Crush at First Sight,1
but I love him,1
season 1 Julian needs to stop,1
Prophets,1
background jake/nog,1
kasidy ex machina,1
kasidy loves her man,1
rarepair grethor,1
Social Commentary,1
Pet Names,1
there is now offically cuddling in this fic,1
Empathy,1
Actions and Words mean Love,1
Bromance,1
Grey areas,1
Loyalty,1
Romance is more than sex,1
what is love?,1
Julian missed Garak,1
/sort of/,1
I mean what if,1
Nausicaans,1
Odo gets to be a dad tho,1
Odo has trouble with feelings (TM),1
Odo is drowning in emotion,1
Quark is brave sometimes,1
also!!,1
bless,1
but - Freeform,1
dont read this its stupid,1
he is a little bit pregnant,1
he so cute,1
hes not /actually/ pregnant,1
i guess??,1
im excited,1
odos sexless but whatever,1
okay odo's pregnant,1
hey. let odo be a father,1
help me,1
Translator Malfunctions,1
Touch-Starved Quark,1
Universal Translators,1
and a burgeoning friendship with a detail-obsessed tinker tailor etcetera,1
I Tried,1
5 Times,1
Soul Bond,1
Resolved Romantic Tension,1
Episode: s02e20 The Maquis Part I,1
Episode: s02e21 The Maquis Part II,1
Light/Implied Possessive Behavior,1
Exile Julian,1
Order Agent Garak,1
Odo is also a dragon for a while,1
So basically,1
Theres a dragon,1
Theyre stuck in a Holosuite,1
its v gay,1
like suuuperrr gay,1
Swearing,1
Disturbing Themes,1
Non-Sexual Slavery,1
Sexual Slavery,1
Species Dysphoria,1
Stockholm Syndrome,1
I'm just testing out writing after years doing nothing lol,1
Odo in denial,1
Starfleet Regulations,1
trigger--child abuse,1
spoilers?,1
꼬리 달린 개랙,1
Dubious medical information,1
Kelas and Julian are destined to friendship after the amount of times Garak compares them,1
warnings of post war health problems,1
It's Not Paranoia If They're Really Out To Get You,1
Accidental Stimulation,1
Manhandling,1
Garak taking care of Julian,1
Bolian polyamory,1
Dad AU,1
does it count as a kidfic if the kid is an adult now,1
Post canon,1
vaguely implied kira/ezri,1
Garak being obstinate and fussy,1
Physical Disability,1
Action & Romance,1
Post-Episode: s06e19 In The Pale Moonlight,1
Failboats In Love,1
Mutual Deceit,1
Garak fretting about Cardassia,1
Julian's parents suck,1
Discussion of war,1
Literary Discussion,1
The Universal Translator is a mythical beast I have not conquered,1
early sixth season,1
pessimism on Bashir's part,1
A Stitch in Time compliant,1
garak with a tale,1
admiral!Kira,1
Not Mpreg because I loathe Mpreg,1
Federation Socialism,1
Quark's unfortunate neo-liberal capitalist worldview,1
having a body is surprisingly hard,1
Julian is upset,1
Post Our Man Bashir,1
angst and conflicting feelings,1
i am actually genuinely sorry for this one,1
Dream Sequence,1
dream gore,1
endgame garashir,1
spreading rumors,1
will they? won't they? when will they?,1
'ooooooh aren't you glad we stayed friends after we broke up' they're both like. but actually:,1
pineapple on pizza,1
self-neglect,1
Fake Relationship,1
Fic Exchange,1
Turned Real,1
get together fic pretending to be espionage,1
100 Themes Challenge,1
Miles tries to be a good friend and sometimes succeeds,1
background miles/keiko but significant enough to merit a tag i think,1
lowkey augment angst,1
Cross-cultural,1
Julian makes Garak watch movies,1
the defiant,1
drug mention,1
Post Empok Nor,1
Two-Spirit Character,1
Formalwear,1
A lot of Julian's canon flirtations with women make an appearance,1
Child Abuse,1
Selkies,1
Set in Canon but Julian is a Selkie,1
Autistic Character,1
I Love You,1
fluff and feelings,1
post-A Stitch in Time Cardassia,1
Alien/Human Relationships,1
Assumed Relationship,1
Assumptions,1
Ears,1
Multifandom Tropefest 2018,1
Overcoming Cross-Species Barriers,1
Overstimulation,1
Pining - While assuming they're in a relationship with someone else,1
faked illness,1
Drug trafficking,1
Emotional Infidelity,1
relationship difficulties,1
Federation Standard,1
Same-Sex Marriage,1
Roommates - Temporary,1
Takes place early season 3,1
takes place about 17 years post end of ds9,1
Dubious Morality,1
takes place about 18 years after the end of ds9,1
debate,1
(Even though I've never read a single book in that series),1
Fuck what the canon said,1
Gor inspired,1
One-sided pining,1
imperfect relationships,1
Canon Related,1
Fights,1
Manipulation,1
Episode: s05e19 Ties of Blood and Water,1
voraxna poisoning,1
Canon Universe,1
Minor Original Character(s),1
Garak being fussy,1
Crossover Pairings,1
Episode s02e14: Whispers,1
War as a metaphor for lovemaking,1
really there is a lot of unhealthy use of war terms despite them caring about each other,1
the inside of Garak's mind is not a healthy place,1
science officer!Molly O'Brien,1
takes place about 16 years after the end of ds9,1
mild anxiety,1
Episode Retelling: The Ringing of the Bell,1
Spooky,1
Episode: s06e02 Rocks and Shoals,1
Moral Dilemmas,1
Sleepy fluff,1
Attempted Breakup,1
trigger--eating disorder,1
Twenty Years Later,1
Episode: Take Me Out to the Holosuite,1
Mentions of addiction,1
The Beekeeper's Apprentice,1
In the holosuite,1
Prompt writing,1
Wild wild West,1
Post-Episode: s03e02 The Search Part Two,1
A Letter of Mary through Locked Rooms,1
Open Relationship,1
a lot of episodes happen in here,1
and they read a lot of books,1
episodes up through Doctor Bashir I Presume,1
moderate angst,1
Beekeeping for Beginners,1
Episode: s05e24 Empok Nor,1
Episode: s06e06 Sacrifice of Angels,1
The Language of Bees,1
Series Finale,1
The God of the Hive,1
sort of break-up,1
Garak doesn't actually appear except in spirit via ASIT,1
Julian and Ezri definitely break up,1
The Marriage of Mary Russell,1
mention of Julians parents,1
Alien Invasion,1
Rating May Change,1
Thriller,1
Survival Horror,1
Spy vibe,1
trigger--food restriction,1
awkward misunderstandings,1
takes place early season 6,1
Dogs,1
garak is a softie,1
kinda follows canon but kinda diverges a bit,1
soulmate aus,1
based on tumblr prompt,1
current day-ish au,1
frankly i don’t know what i’m doing any more,1
vampire/were-lizard au,1
Damar has had enough of your shit,1
Dukat is a total POS,1
Cardassians with feathers and tails,1
Established subsequent breakup,1
Julian Bashir pain buffet,1
two dumbasses deeply in love and in pain,1
xenobiology lite,1
back at it again with the vampire/were-lizard au,1
more snippets i suppose,1
mostly julian’s pov,1
But also with,1
Colonialism,1
Imperialism,1
Political Thriller,1
Alternate Universe - Horror,1
Garak is also doing his best,1
Aftermath of Violence,1
Julian Has Issues,1
Garak is very done in this one,1
drunk flirty antics,1
takes place mid season 5,1
Episode: s04e23 The Quickening,1
Children,1
Mentions of Mental Illness,1
Reluctant Friendship,1
post-canon fixit,1
Wangst,1
and what warmth SHOULD be,1
typical garak self-indulgence,1
warmth,1
secret agent holosuite shenanigans again,1
Emotional Hurt No Comfort,1
Implied/Referenced Cheating,1
Mentions of Murder,1
mentions of torture,1
post-canon Cardassia mention,1
kind of break up,1
we can't be together because reasons.jpg,1
AKA How I Met Your Castellan,1
Alpha- and beta-canon compliant,1
Look and despair!,1
Such vrakat,1
Naked Cuddling,1
Culture Shock,1
Immortality,1
If you think of any tags to add let me know,1
(so does Garak),1
Julian is just trying to do his best,1
Miles O'Brien is a good friend,1
Some Canon,1
Some meta,1
everyone makes an appearance - Freeform,1
mostly there are a lot of feelings here,1
one scene of sexy times,1
some fanon,1
Alternate Universe - Pacific Rim Fusion,1
(wink wink),1
Haunted Houses,1
Miles O'Brien Must Suffer,1
but...... not exactly either of those,1
Cardassian birthdays,1
Fluff with a delightful angst coating,1
It's my party and I'll infodump in dialogue if I want to,1
Mid-life Crisis,1
Hanahaki Disease,1
They're both oblivious fools,1
Twisted,1
awful james bond jokes,1
Psychological,1
julian finds bad ways to deal with his guilt,1
set after our man bashir,1
(but they're not the focus here),1
Snippets,1
like as in based off an actual deleted scene that these fuckers wrote and never shot,1
highkey pining,1
And general schmoopy bullshit,1
Biting,1
Breathplay,1
Grinding,1
Oblivious Garak,1
bit more xeno than my usual stuff,1
tailed!Garak,1
ageswap,1
blame tumblr,1
is this dubcon?,1
use of a tasp,1
Conlang,1
Garak is a giant fraud,1
romantic,1
Hand & Finger Kink,1
julian likes cardassian skin ridges,1
not really I just mention them a lot,1
The Garak/Bashir Mysteries,1
Coffee Shops,1
sharing body heat trope,1
Escape,1
Execution,1
Implied/Referenced Homophobia,1
Missions Gone Wrong,1
Threats of Violence,1
post-OMB,1
Tingles,1
Training,1
Quiet,1
home for the holidays,1
Caradassian Rebuilding Effort,1
Post DS9,1
You Have Been Warned,1
getting drunk,1
venting,1
Journalism,1
Discussions on Kotra & Phantom of the Opera,1
Just a drabble,1
this is not a happy one,1
Bureaucracy,1
Sisko hates his life,1
Too many relationships,1
Infatuated,1
Irresponsible,1
Perfect,1
Ridiculous,1
drunk,1
plastered,1
tipsy,1
ALL THE FLUFF,1
Christmas Eve,1
Father Christmas - Freeform,1
Hanging Stockings,1
Waiting for Santa,1
christmas day,1
One-Sided Relationship,1
and hints of,1
A-Z,1
Appearances Can Be Deceiving,1
Reference to illegal activities,1
So much Innuendo,1
Surveillance,1
Awkward Romance,1
Genetic Modification,1
Mentions od Sex,1
Secrets.,1
minimal violence,1
Counselling,1
mention of past noncon,1
Realization,1
Alternative therapy,1
Bloodplay,1
Playing Doctor,1
and no emotional involvement whatsoever,1
post-coital bickering,1
although mostly hurt to be honest,1
Humans,1
Julian likes body art,1
Farce,1
Sexual Content,1
Download Available,1
Speculation,1
Awkward Sexual Situations,1
Basically a rewrite of that bedroom scene from 'Cardassians',1
Cover identities,1
julian fantasising,1
because if consent is obtained by lies,1
hangovers,1
dubcon,1
is it?,1
it isn't really consent,1
pragmatic,1
Mythology - Freeform,1
Crashed On A Planet Trope,1
Feral Behavior,1
Feral Elim Garak,1
Tropes,1
domestic cuteness,1
hamster - Freeform,1
midnight musing,1
Flirty,1
who's the boss? - Freeform,1
Butts,1
Julian is painfully dorky,1
but no butt crack,1
In Front of the Whole Bar,1
Jadzia Ships it,1
Final Kiss,1
Last words,1
Tissue Warning,1
dying,1
Slightly crack,1
garak and bashir's lunch dates,1
Implied Mpreg,1
BDSM,1
Deleted Scenes,1
Forbidden Love,1
One of My Favorites,1
5 Things,1
Outer Space,1
Despair,1
Love Recognized,1
Love Realized,1
Wingfic,1
Wings,1
a novel only not,1
original characters in a fandom world,1
where all the canon characters are just supporting,1
worst of both worlds really,1
Beautiful,1
Best Friends,1
Philosophy,1
Water,1
Wine,1
Wordcount: 500-1.000,1
Kiss and Cuddle Challenge,1
Blanket Permission,1
Drinking Games,1
Exactly What It Says on the Tin,1
Death from Old Age,1
Old Age,1
Closure,1
Chromatic Yuletide,1
Father Figure,1
Post-Coital,1
Grief,1
Ass-Kicking,1
Coffee,1
Female Friendship,1
Motherhood,1
Obsession,1
Zombies,1
horse riding,1
aliens don't think like you or i,1
gender is a social construct,1
interruptions,1
slight Manipulation,1
kink bingo,1
Bajoran occupation,1
Birthday,1
Dubious Consent,1
Hanukkah,1
Jewish Character,1
List Fic,1
Pets,1
Weather,1
Crack Pairing,1
Episode: Return to Grace,1
Sacrifice,1
Firelizards,1
Unexpected Survival,1
Costumes,1
Episode s05e22,1
Stars,1
Arakis,1
races,1
Dreaming about people you shouldn't be dreaming about,1
Neck Rub,1
Trope Subversion/Inversion,1
tropefic,1
Action,1
Expanded Relationship,1
In the style of a lost episode,1
Terrorists,1
slight AU,1
Moderately Severe Fluff,1
Arnold Schoenberg - Freeform,1
Art Music,1
Slight Internalised Homophobia,1
Happy,1
chatty,1
Bajoran Arthur,1
Cardassian Merlin,1
Miles O'Brien knows him some Earth myth,1
Poor Schizophrenic Kira,1
That reincarnation fic you never knew you wanted,1
With apologies to Roddenberry,1
Nightmare,1
More Fluff,1
Sleepless nights,1
Worms,1
onesided relationship,1
Psychology,1
Implied Relationship,1
Community: kink_bingo,1
Desire,1
Multiple Universe,1
Quantum Mechanics,1
Alternative Universe - Pizza Place,1
Poor Miles,1
Workplace Sex,1
Equality,1
Gay Rights,1
Safe Space,1
Social Justice,1
surgical alteration,1
just a little drunk,1
Pizza AU,1
Dopamine out the ears,1
Oxytocin rushes,1
Too much coffee,1
courting,1
manners,1
no sleep,1
Orgasm Delay/Denial,1
Sex,1
By Inferno's Light,1
Doctor Bashir I Presume,1
2 a.m. Fanfic Ideas,1
It was already pretty damn suggestive,1
Masturbation,1
You Know It's True,1
seasons 1-3,1
Sleep Deprivation,1
Medical Abuse,1
(basically Garak is more lizard-like),1
"""""""""Interrogation""""""""",1
(if you know where to look),1
But it's very obviously consensual by the end,1
Metaphors,1
They are a really gross couple even when they are not a couple,1
Warning for slightly dubcon tickling,1
rated T because tickling someone you have sexual tension with is always suggestive,1
Garak is a spy - a tailor - and most importantly A Lizard Alien,1
Changing Tenses,1
Novel,1
Orphans,1
Repetitive Epic,1
Thematic Stream of Consciousness,1
because since when has Garak been a reliable narrator,1
"Also mentioned: 4x22 ""For the Cause""",1
"Begins in between ""The Ascent"" and ""Rapture""",1
Changeling Infiltration,1
Including Kira and O'Brien and Quark and Gul Dukat,1
Internment Camp 371,1
Some characters who play minor roles are not tagged,1
Spans multiple episodes,1
lots and lots of it,1
(very mild though),1
One Big Happy Family,1
Alice In Wonderland AU,1
Miles doesn't know how to feelings,1
Psychic Bond,1
Zhian'tara,1
fun with pronouns and POV,1
stylistic choice rather than bad writing I swear,1
Bear with me with the Molly and Ulaya thing you'll see,1
Multiple Pov,1
Now complete,1
Plus a guest appearance from some Tribbles in chapter 7,1
That tag seems to have been deleted?,1
Tribbles,1
basically everyone - Freeform,1
mostly lots of people hugging each other,1
okay some very minor angst with Kira's conflicting relationships but that's only a tiny bit,1
only tagged the relationship tags,1
there are far too many friendship tags,1
. . . more or less,1
lots of cuddling and sweetness in the second chapter,1
mention of fathers and issues with said fathers,1
Goodbyes,1
Emotional Support,1
Everyone is Bisexual,1
Gift Fic,1
Julian is awkward,1
Keiko is just generally in charge,1
Keiko is the instigator,1
Fandom Stocking 2016,1
Garak is paranoid (scorethrough),1
Threesome - M/M/M,1
cultural misunderstanding as tragicomedy: the fic,1
Yelling,1
it's how they communicate!,1
more openly contentious than I usually write,1
their love isn't like other people's love and that's okay!!,1
Garashir If You Squint,1
Oops I killed Julian,1
Alternate Universe - Animals,1
Predator/Prey,1
T for tension I suppose,1
also rated L for Licking which as we all know is a well-established Quodo trope,1
but also morbid?? what with the hunting and vague threat of death,1
it's sweet and a little gross and it makes me happy,1
gratuitous cuddling,1
in which jake holds his own against a master of comedic wordplay,1
in which quark's a clingy whine machine,1
(in that Odo's not entirely sure what his feelings are),1
Past Torture,1
Inner Dialogue,1
My First Work in This Fandom,1
Out of Character I Guess?,1
Surreal,1
no kissing. raw feelings. rough embracing.,1
Alcohol Abuse/Alcoholism,1
