,freeforms
Delavian Chocolates as a symbol of caring,1
set early season 6 aboard the Defiant,1
sleep-deprived julian,1
holograms,1
Rom and Leeta’s Wedding,1
Gift Giving,1
Jadzia is totally going to tell everyone about this and you know it,1
Kukalaka brings out the best in everyone,1
Missing Scenes,1
No Privacy on the Defiant Either,1
Platonic Male/Male Relationships,1
Romantic!Garak,1
Garak is a good friend,1
S5E26 A Call to Arms,1
S6E1 A Time To Stand,1
S6E1 when Bashir’s collar is undone and Garak teases him about being genetically enhanced... unnngh,1
Tailor!Garak,1
The Defiaint’s Cramped Quarters,1
War and its consequences,1
Garak’s Shop,1
Garak is a Romantic at Heart,1
Courage,1
just the fluffiest,1
Bajoran and Cardassian Reproduction,1
Sex Education,1
Uncle-Niece Relationship,1
Relationship Negotiation,1
alternate perspective,1
Tea Parties,1
Treat,1
Garak doesn’t do any surveillance in this one!,1
Bashir’s declining mental health,1
Cardassian Fashion,1
Caretaking,1
Caring!Garak,1
Don’t tell me they’re not gay for each other,1
Garak does actual tailoring,1
USS Aventine,1
orb experiences,1
some slight crack,1
anyway this is just me tryna figure out winn's thought process so,1
Ambiguous Relationship,1
Constructed Language,1
Episode: s04e21 The Muse,1
Fake Marriage,1
Fluid Pronoun Usage,1
Fun with Gender,1
Gender Roles,1
Heteronormativity,1
Languages and Linguistics,1
Odo is bad at expressing Feelings,1
Odo's gender is 'I do what I want' and also 'petty bastard',1
Patriarchy,1
Petty Fun,1
Unhappy Past Relationship,1
plot twist: this is basically what Lwaxana's gender is too,1
Tribbles,1
Diplomatic Relations,1
let b'elanna say fuck,1
The Never Ending Sacrifice - Freeform,1
together they solve crime,1
Implied Prejudice,1
mild AU,1
the universal translator is flawed,1
Cardassian War,1
Star Trek Novel,1
What if someone actually loved and cared for Julian?,1
Unfinished,1
au where someone actually notices the changeling,1
definitely not a self insert at all ha,1
fixit,1
my space self wants to protect julian bashir,1
in which I tell Julian he is wonderful and loved,1
Let Seven say fuck,1
real sad Lwaxana hours,1
"""started talking about one thing oops now we're talking about feelings"" is my favorite genre",1
Discussion of Kira's Resistance days,1
vibes,1
season 7,1
Bajoran resistance,1
Song Lyrics,1
atmosphere,1
not really a fic,1
sort of a guided meditation?,1
Breastfeeding,1
Episode: s07e02 Shadows and Symbols,1
Julian is happy for everyone,1
Kira Nerys is just with so many women and other gendered people,1
everyone is happy for Julian,1
everyone's in a better place than they were end s7,1
friendships,1
futuristic discussions of aromanticism,1
Leadership,1
or maybe not?,1
Female Bonding,1
Reassociation,1
Kira has a lot of complex feelings,1
she misses her home even though she's sorta still here,1
just some more comfort fic,1
lollipops work on everyone,1
no matter the age,1
written for a friend,1
Valentine's Day Fluff,1
like really vague and really drabble-y,1
Alternate Universe - Soulmates,1
Fate & Destiny,1
Platonic Soulmates,1
Quintuple Drabble,1
Soulmate-Identifying Marks,1
Vague,1
me? defend a mean lady with good hair? shocking,1
Trauma,1
prophetism,1
Youtube AU,1
32nd Century,1
United Federation of Planets,1
Episode 3x09 Defiant,1
Episode 6x26 Tears of the Prophets,1
Episode: s06e26 Tears of the Prophets,1
Hurt/Comfort - Unexpected trigger takes hurt character by surprise,1
Adigeon Prime,1
College,1
Dream World,1
Star Trek science,1
dream - Freeform,1
soft angst,1
Cricket,1
I know this isn't all that canon-compliant for Federation penal colonies,1
Maquis,1
poor julian,1
Qbert: purgatory edition,1
Qbert game,1
It's Not Paranoia If They're Really Out To Get You,1
Bashir is discovering the reality of espionage isn’t as fun as the fantasy,1
Bashir’s deteriorating mental health,1
Double Drabble,1
Garak has a hard time understanding it’s not normal not to trust anyone,1
Garak tries to be helpful,1
Garashir Lunch Date,1
Lunch in the Replimat,1
for Kira and Ezri,1
Police state,1
Post-6x18 Inquisition,1
There really is no privacy on a space station when you don’t know if it’s real or not,1
Comes Back Wrong,1
Major Character Undeath,1
Telepathic Bond,1
New Zealand,1
but humour me here,1
Age Regression,1
not compliant with the post-show novels,1
babey security chief Odo,1
budding friendship,1
minor violence/threat mention,1
Falling In Love,1
Post-Episode: s04e24 The Quickening,1
Post-Season/Series Finale,1
Hints at pre-slash,1
Implied Past Violence,1
I hope,1
Kira Nerys Deserves Good Things,1
Julian and Molly finally get the friendship they deserve,1
Julian is a very soft Doctor,1
s1e17,1
Neurodivergent Ezri Dax,1
Terok Nor era,1
New Orleans,1
General Low-Stakes Doofery,1
Canon Character of Color,1
"Miles O'Brien Didn't Want ""Rascals"" To Happen Again",1
but it did,1
sucker,1
ultimately everyone being nice to one another,1
The Great Bashir Retcon,1
Episode: s02e23 Crossover,1
I'm gonna give the gays everything they want,1
Solar Surfer (Treasure Planet),1
POV Third Person Limited,1
Past Tense,1
but i'm marking it as one just in case!,1
idk if this counts as a crossover bc it all takes place in the star trek universe,1
Curtain Fic,1
Minor References to Treasure Planet (2002),1
bad pick-up line,1
because there was none,1
Episode: s03e05 Second Skin,1
only a very little angst,1
Memes,1
Pop Culture,1
Alternate Universe - His Dark Materials Fusion,1
Less covert in it’s slash than the series,1
You know all the animals,1
more subtle than A Stitch in Time,1
other than,1
Arcades,1
Dominion,1
Drunken Damar,1
Hot Chocolate,1
Lost Vorta,1
Traffic jam,1
emo music,1
Drunken Confessions,1
Ice Cream,1
For Cardassia!,1
Episode Fix-it,1
Kukalaka is there,1
sappiness? i think?,1
Alternate Universe - Fantasy,1
Breaking and Entering,1
Fantasy,1
Jadzia is his roommate,1
Julian is a witch,1
Witches,1
Prisoner of War,1
friends wanting to be lovers forced to be enemies,1
it's my dream fic and I loved making it,1
Quickening Sequel,1
Cognitive Regression,1
Neurological Disorders,1
Allusion To Holocaust,1
Richard Bashir is an ass,1
Reminiscing,1
Tea,1
A slight case of puns,1
Mall AU,1
Ballroom Dancing,1
Dancing Lessons,1
Dirty Dancing,1
Slow Dancing,1
dance,1
Fluffy?,1
set after the season 4 finale,1
sure why not,1
Post-A Stitch in Time - Andrew Robinson,1
Getting to Know Each Other,1
Career Change,1
Fake Character Death,1
gloating,1
As close as these two can get to friends that is,1
Between Episodes,1
Butterflies,1
Fuck Mora Pol tho,1
Everyone hates Dukat,1
everyone is in on it,1
Explicit Language,1
Julian going off,1
Mental Anguish,1
Communication Failure,1
Or as kid fic as it gets raising a baby Changeling,1
Long-Suffering Miles,1
The Baby Changeling is fine and happy,1
Episode: s01e01 The Emissary,1
Equals a Happy Lizard,1
Helpful Jadzia,1
Julian is a clueless bisexual,1
Late Night Realisation,1
I Will Go Down With This BROTP,1
in which the author projects her own experiences as an autistic and anxious child,1
Deal with a Devil,1
and mostly in chapter 2,1
Academy Years,1
prejoined Jadzia,1
Extra Treat,1
Star Wars Rare Pairs Exchange 2017,1
And Now For Something Completely Different,1
Frasier crossover,1
Garak is a lonely lizard,1
Julian is not helping,1
Drunkenness,1
Gilbert & Sullivan References,1
I can't believe that's an actual tag,1
Episode: s07e06 Treachery Faith and the Great River,1
lung injury,1
more brotp,1
more ridiculousness,1
some light humour amidst the darkness of season 7,1
Sylam Zanara,1
Implied Obsidian Order,1
Tain is evil,1
Gaslighting,1
Armageddon Game,1
Presumed character death,1
Fiction,1
Subtext,1
group date,1
But also,1
References to Shakespeare,1
Hyperreality,1
It's complicated...what fun!,1
Metafiction,1
Sort of...,1
Episode: s03e20 Improbable Cause,1
Extended Metaphors,1
i just love writing for this brotp,1
that secret agent holosuite program again,1
Episode: s6e12 Who Mourns For Morn?,1
Painter Tora Ziyal,1
Sleep,1
bemused fluff,1
just a plain & simple tailor,1
Glitter,1
everybody hates dukat,1
Collection: Purimgifts Extras,1
Tora Ziyal Has PTSD - Post-Traumatic Stress Disorder,1
temporal culture shock,1
Gul Whiskers,1
I am embarrassed to have written something this fluffy,1
Internalized Speciesism,1
POV Child,1
Religious Guilt,1
SO MUCH FLUFF,1
Carrying,1
so much crack,1
Lurian culture,1
and also inspired by my experience as a musician,1
Morn backstory,1
Vignettes,1
Bashir Whump,1
Emotional Hurt,1
Set between Seasons 6 and 7,1
Inspired by Music,1
more shapeshifting antics,1
Odo dancing around a la Louis is the best image,1
Deep Space 9 Gender Non-Conforming Club,1
GNC 3: The GNC Club Rides Again,1
Station Family Feels,1
the timeline in the mirror universe has been waffled about somewhat,1
Come on,1
I CAN write something without angst!,1
(after a fashion),1
Episode s01e10 7:15 A.M.,1
and I wanted some,1
not that this really gives us one,1
Emony Dax - Freeform,1
Ice Skating,1
Warm and Fuzzy Feelings,1
Winter,1
either platonic or romantic you pick,1
Nightmares,1
Star Trek Secret Santa 2016,1
Star Trek Secret Santa 2017,1
Star Trek Secret Santa 2018,1
Star Trek Secret Santa 2019,1
Star Trek Secret Santa 2020,1
Tags do not apply to all chapters,1
early relationships,1
grandpas garashir,1
Sofa cuddles,1
references to past violence,1
Yuletide 2018,1
Yuletide,1
the Iliad of Homer,1
Caitians,1
tumblr refugee,1
Literary Discussion,1
conversations over lunch,1
mentions of Alexander and Hephaestion,1
ninety percent dialogue I'm not kidding,1
AU where the baby changeling and weyoun 6 live,1
OT3,1
could be read as Odo/Weyoun 6,1
au where Jadzia owns a huge as hell frog i guess,1
au where Weyoun 6 and the baby changeling are still alive,1
vaguely implied Odo/Weyoun 6,1
Doctors and Lizards Triad,1
Julian is a Terrible Cook,1
holiday fic,1
rebuilding Cardassia,1
war aftermath and fallout,1
Could be read as pre-Jake/Nog,1
Ridiculous,1
Star Trek - Freeform,1
mistery cameo at the end,1
Crayons,1
Scarves,1
Warm,1
Sign Language,1
Counseling,1
Universal Translator,1
Grief/Loss,1
Post-Loss,1
Post-canon Bajor,1
Vedek Kira,1
anniversary of a death,1
Crack Fic,1
Star Trek Context Notes Provided,1
Soundcloud,1
less angst than I usually manage to sneak in,1
AU Mirrorverse,1
All Mirror Characters Are OOC,1
Because I Am Not A Fan of Canon MV,1
EDIT: Fixed This A Lot So A Reread Is Adviced,1
Lizard Tush Appreciation,1
Baking,1
Soft Julian (TM),1
Can be read standalone,1
Klingon Pop Music,1
Ezri's an adorable disaster,1
Klingon gagh would make anyone nauseous,1
non-canon backstory,1
Tora Naprem is floating over Dukat in a haze of doing the damn right thing for once,1
Alternate Universe - Star Trek Fusion,1
that begs for an explanation doesn't it?,1
it took her over a year to realize she's pregnant,1
Climbing,1
but not overtly religious,1
Comfort/Angst,1
Ezri has two hands dammit,1
I promise I'm not queerbaiting,1
I'm just really gay and trying to work within the bounds of canon,1
Implied/Referenced Alcohol Abuse/Alcoholism,1
ezri dax/kira nerys tbh,1
1950s,1
Rollerskating,1
(if you can call a fic set over a hundred years after the episode a coda...),1
Episode: s07e04 Take Me Out to the Holosuite,1
Impersonation,1
Letters,1
Adolescence,1
adolescent angst,1
back to school with the space family,1
Angst and Hurt/Comfort,1
well not a real family but they're a bit like brother and sister,1
no shipping going on here lads,1
And teasing,1
Fear of Heights,1
Gymnastics,1
Psychology,1
using people as ladders,1
Caught in the Rain,1
shower orange,1
Cultural exchange,1
Discussion of sex assignment policies,1
Tea Ceremony,1
Roleswap AU,1
ambiguously unrequited feelings,1
Post-Episode: s05e07 Let He Who Is Without Sin...,1
Alternate Universe - Different First Meeting,1
above all!,1
dad!Garak,1
family life,1
Execution (suggested),1
Unrequited Crush,1
background Dukat/Benjamin Sisko,1
Intrigue,1
it's the kind a mood i'm in,1
sickening sort of fluff tbh,1
EDITED 3/1/19,1
Manipulation,1
Detectives,1
Minor Illness,1
post-A Stitch in Time Cardassia,1
25 Days of Voyager 2018,1
Allegory,1
Biblical Reinterpretation,1
Episode: s02e04 Elogium,1
Episode: s03e11-12 Past Tense,1
Whumptober 2018,1
Original Female Character - Freeform,1
Prefect of Bajor,1
there's photographic evidence,1
hostages,1
Bar Room Brawl,1
Once upon a time Siddig was blonde,1
and that is the reason for this fic,1
and video,1
the Jadzia and Julian Brotp makes a brief appearance,1
Twink,1
Mila Bashir,1
Twunk,1
gay slang,1
alien baby,1
Dyslexic Jean-Luc Picard,1
Polyamorous Character,1
lighthouse au,1
‘whoops,1
