,freeforms
snarky double entendres abound,1
Vic and Kira and Odo and Sisko and Dax and Miles show up too,1
Shrinking,1
Mandatory Labor,1
Relationship Growth,1
relationship progression,1
character piece,1
just the usual flirations,1
Vignettes,1
Not Christmas,1
i am not good with tags,1
warm fluffy stuff,1
Costumes,1
Period clothing,1
The Battle of Britain,1
World War II,1
Cake,1
Music,1
pizzaverse,1
Heartbeat,1
Song fic,1
Shameless Trope Fic,1
although just barely,1
mild camera phone obsession,1
gratitude,1
In Bed,1
Alternate Universe - Pizza Place,1
Garak and Julian have a child,1
that Julian doesn't know about,1
Elim and Julian and family snuggling in the morning,1
utter fluff,1
Birthdays,1
finding beauty in unexpected places,1
looking ahead,1
ficwar!,1
pretenses,1
Daydreaming,1
Tumblr Ask Box Fic,1
Julian making bad life choices,1
Fat - Freeform,1
Nonsense,1
Ogling,1
Touch,1
dance club,1
Tumblr: ds9tumblzine,1
Fire,1
Abandonment,1
Vamp!Julian,1
Vampire AU,1
Vampires,1
I use the term 'poetry' pretty loosely,1
feel good,1
secret poem,1
Cozy,1
hygge,1
Hallucinations,1
Disability Big Bang,1
Memories,1
Garak has a deep need to be mysterious,1
Julian is socially awkward,1
Gift Exchange,1
Gift Work,1
Species Redesign,1
Lost - Freeform,1
Memory,1
Vamp!Garak,1
2014,1
also present are Leeta and Miles and other members of the cast,1
Glurge,1
but i don't want to tag them officially because they don't really 'star' in it or whatever,1
minor distress,1
Eventual Happy Ending,1
Community College,1
Professor Bashir,1
Student Garak,1
Teacher-Student Relationship,1
Gardens,1
Rediscovery,1
Julian can't dress himself,1
happy sigh,1
Child,1
The Garak/Bashir Mysteries,1
voles,1
Travel,1
Trip - Freeform,1
especially when you just replicate everything you need,1
packing is hard,1
Massive amounts of cute,1
But not enough to tag,1
shrodinger's boyfriends,1
Ballroom dance,1
vidding,1
Exactly What It Says on the Tin,1
Grooming,1
Absent Characters,1
Absent Parents,1
Community: hc_bingo,1
Community: homebrewbingo,1
Death References,1
Father-Son Relationship,1
Internment Camp 371,1
Parents & Children,1
Homophobia,1
Episode s05e16: Doctor Bashir I Presume,1
I call it FWP: fluff without plot.,1
Total Fluff,1
grown up kid fic? is that a thing?,1
living on Cardassia prime is endgame,1
no arguments,1
unabashed fluff,1
filter,1
Vids,1
indeedsir Weekly Drabble Challenge,1
Ratings: PG,1
Seduction,1
possibly crack,1
Fourth Wall,1
five times fic,1
Male-Female Friendship,1
Challenge Response,1
Transfic Mini Fest,1
Missus Clause Challenge,1
Minor Character(s),1
Parenthood,1
Season/Series 02,1
Yuletide Madness,1
over coffee,1
over lunch,1
talking in circles,1
Babies,1
Bets,1
Blackmail,1
with lots of adopted kids,1
Cardassian snark,1
UST never felt so good,1
Missing someone,1
First Meeting,1
Knowing this is probably a bad idea,1
Overthinking it,1
Errand of Mercy,1
Bonding Through Trauma,1
First Kiss with unintentional witness,1
Yet another literary analogy,1
Melancholy,1
lonely,1
Garak and Bashir's Literary Lunch Club,1
Assumptions,1
Dialogue Dialogue Dialogue,1
Discoveries,1
Mutual Restrained Delight,1
Sugar-on-a-Stick,1
Growing,1
learning,1
Or Is It?,1
And DOING IT ANYWAY,1
Body Language,1
Post Series,1
Exultant,1
don't know what you got til it's gone,1
the ust continues,1
Yuletide,1
Yuletide 2012,1
Action/Adventure,1
all awkward all the time,1
i am a terrible tagger,1
Bubbly,1
Episode: s05e19 Ties of Blood and Water,1
Mundane,1
Lies,1
world-building,1
Work In Progress,1
Season/Series 07,1
Conversation,1
frothy,1
learning about each other,1
Life Happens,1
Searching,1
the flutter of wings,1
breaking up,1
Hatchlings,1
Post DS9,1
Waiting,1
Wistful,1
the time between,1
Kinda Fluffy,1
station gossip,1
Alternate Universe - 500 Kingdoms Fusion,1
Alternate Universe - Abhorsen Fusion,1
Alternate Universe - Daughters of the Moon Fusion,1
Alternate Universe - Discworld Fusion,1
Alternate Universe - Dragonriders of Pern Fusion - Freeform,1
Alternate Universe - Emelan Fusion,1
Alternate Universe - Ephemera Fusion,1
Alternate Universe - Mercy Thompson Fusion,1
Alternate Universe - Patricia Briggs's werewolves,1
Alternate Universe - Six of Crows Fusion,1
Alternate Universe - The Chronicles of Amber Fusion,1
Alternate Universe - The Lunar Chronicles Fusion,1
Alternate Universe - The Raven Chronicles Fusion,1
Goodbye,1
Julian is a nub,1
Humans,1
keiko is the best,1
Fear,1
Lightning - Freeform,1
Storms,1
Thunder - Freeform,1
very light angst,1
or at least a hopeful ending,1
garak is...mentioned,1
julian is pining,1
miles is a grumpy irishman,1
Community: trope_bingo,1
Bar Association,1
Prison Cell,1
argument,1
Heartache,1
Moving,1
and conflicted feelings,1
and the sweet lies,1
but also the comfort,1
Dukat's confused feelings for Benjamin Sisko,1
Rating May Change,1
Tags will be updated,1
log format,1
mild pining,1
just something silly and short,1
people looking at Julian,1
a meh approach to canon timelines,1
....of a third party,1
Episode: s06e19 In The Pale Moonlight,1
Protective Odo,1
just bear with me i'm working up to it,1
one day i'll write something that isn't pre-slash or one night stands,1
Friends being friendly,1
Case Fic,1
Physical Disability,1
Probably Gen but could be Garak/Bashir,1
FWP,1
as of the time this story takes place anyway,1
both boyfriends and not boyfriends,1
flirting without plot,1
it is the ship of dreams,1
Julian is sad because season six was hard,1
they'll get there eventually,1
Lovers to Friends,1
i must be stopped,1
which mirrors Life and vice versa,1
Audio Format: M4B,1
Soundcloud,1
Episode: s05e12 The Begotten,1
Light Pining,1
Quark is Mom Friend,1
Quark sprinting away from his feelings at top speed,1
but he isn't very good at it,1
Anti-Soulmate AU,1
holodeck adventures,1
Cantair Set,1
Drabble Madoc,1
Ferengi,1
nuzzles and kisses,1
covers all the episodes grandpa Sisko is in and some he's not,1
ignore's the actul events of Far Beyond the Stars,1
Bashir is a cheesy spy with cheesy gadgets,1
Garak likes to humor him,1
very quickly,1
trying to figure out something which isn't really figure-out-able,1
outsider pov,1
but oh~,1
Zombie Dukat,1
Holding,1
Practice Kissing,1
hug,1
Acts of Kindness,1
and for them,1
and maybe if you're lucky they'll get a fluttery feeling too,1
and you know they'll like it,1
flirtation,1
Odo - Freeform,1
for you,1
it will probably just lead to trouble,1
of course none of it is a good idea,1
that fluttery feeling you get in your stomach,1
that fluttery feeling~!,1
when you're doing something for someone you really like,1
garden,1
post-Stitch,1
Quark/Odo,1
Kira Nerys - Freeform,1
Arranged Marriage,1
Valentines,1
Mischief,1
comical,1
autistic bashir,1
me being far too emotional and letting the whole autistic bashir thing get a little out of hand,1
neurodivergence,1
Cardassian,1
Conlang,1
Rainbows,1
Valentines gift,1
Dukat - Freeform,1
unwelcomed assistants,1
valentines day,1
Genteel Interbellum,1
Jeeves and Wooster - Freeform,1
Wodehouse,1
done with love!,1
Bad Pick-Up Lines,1
Cheesy,1
Alternate Universe - Arranged Marriage,1
Political Marriage,1
feeling your heart beating in time with the music,1
Botany,1
Prophetic Dreams?,1
poetry-fic,1
Electricity,1
Is there anything more wonderful than Julian Bashir in full-on crush mode?,1
Limerence,1
Vibrating,1
Fluff complete fluff,1
Minific,1
Cranky Miles,1
Dreams and Nightmares,1
New Friendship,1
Old Antagonism,1
bonsai,1
mild sexism,1
Infatuation,1
and being ready to have some _fun_!,1
competition!,1
dressing up,1
Poem? - Freeform,1
Dream?,1
Politics,1
Fashion Week,1
culture clash,1
References to A Stitch in Time,1
mid-series,1
Post-Infatuation,1
Little Fluff,1
"Post ""The Search""",1
possible friends to lovers,1
Fashion Design,1
Human AU,1
what if,1
Medic - Freeform,1
Models,1
Modern AU,1
Runway - Freeform,1
famous designer Garak,1
Aftermath,1
The Sound Of Her Voice,1
conversations about Garak,1
Episode: s05e09 The Ascent,1
Symbolic Playing Card and Pomade Content,1
passive-aggressive indirect outbursts,1
Canon Universe,1
Touching,1
Bashir's parents,1
Lonely Childhood,1
Alternate Universe - Post-Canon,1
Fairy Tale Retellings,1
Sleeping Beauty Elements,1
Download Available,1
Episode: s06e09 Statistical Probabilities,1
Mistakes,1
Post-Canon Fix-It,1
Debonair Spy Julian Bashir,1
I just really wanted sleepy Julian getting hugged okay?,1
Flowers,1
(say it with me),1
Literary Analysis,1
Metaphors,1
ah the dramas of being stuck in a space pub with the lizard you definitely hate,1
and don't love at all,1
and with Cardassian literary conventions,1
probably requited,1
A bit sad,1
life after death,1
Pregnant Julian Bashir,1
kinda sad,1
I haven't read any of the DS9 novels yet,1
Spoilers for the novels,1
but I heard about the ending of Enigma Tales and this happened,1
discussion of the consent issues in Sleeping Beauty,1
post-show,1
married,1
MPreg Flash Exchange Treats,1
Unexpected Firsthand Discovery that Aliens Can Impregnate Male Humans,1
Spirits,1
interspecies pregnancy,1
I swear the space-economics are barely there,1
Post-canon Bajor,1
Afterlife,1
Ghost month,1
Ghosts,1
Heaven,1
Memorials,1
author takes liberties with Cardassian history,1
but it's not really relevant here,1
pretension,1
Everyone knows object of affection is into pining character except for pining character,1
Illustration,1
Lot of swapping and reversing stuff,1
Magic,1
Royalty,1
Slavery,1
flames,1
probably is a bit wonky on mobile because of the format,1
Character's Best Friend Disapproves of His Taste In Men,1
So much pining this fic smells like a forest,1
Demons,1
They Couldn't Possibly Be Ignorant Of How I Feel So I Assume They Must Not Be Interested,1
character thinks the other is intensely hot but entirely unattainable,1
Relationship Discussions,1
:'),1
Season/Series 06 Spoilers,1
Season/Series 07 Spoilers,1
The whole image in the sand and shadows and symbols plot line irked me,1
so I wrote this,1
Fairy Tale Elements,1
Inktober 2019,1
probably,1
author is a classics major,1
spy julian,1
this will make no sense in the morning because,1
gayyyyy,1
I have this headcanon that Bashir knows fuck-all about earth history except the romans,1
Propertius stans sit down,1
Roman poetry,1
anyway,1
assassin julian,1
author is way too into poetry,1
Inktober,1
i got it from Inter Arma Enim Silent Leges okay,1
i really wrote a whole fic just as an excuse to shout about roman poetry,1
i.....,1
once more it's pretty irrelevant,1
ovid stans rise up,1
roman elegy,1
wrote this at a reasonable time actually,1
Don't Like Don't Read,1
Julian Bashir needs a hug,1
Hope,1
Garak is a good friend,1
Wine,1
Exhaustion,1
Fluff and caretaking,1
Garak and Dax Conspire to Take Care of Bashir,1
Genetically Enhanced Bashir,1
Spacedad Sisko,1
War Takes it Toll,1
mild bickering,1
Memory Loss,1
Dragon Hoard,1
Fantasy AU,1
Medieval AU,1
dragon - Freeform,1
happy fic,1
nymph,1
toothroting fluff,1
Domestic Disputes,1
Sunbathing,1
lazy lizards,1
slight crack,1
Everyone’s exhausted,1
Cuddling and Snuggling,1
Caring!Dax,1
Implied/Referenced Suicide,1
Jadzia is totally going to tell everyone about this and you know it,1
Kukalaka brings out the best in everyone,1
Rom and Leeta’s Wedding,1
Romantic!Garak,1
S6E1 when Bashir’s collar is undone and Garak teases him about being genetically enhanced... unnngh,1
Tailor!Garak,1
The Defiaint’s Cramped Quarters,1
War and its consequences,1
Optimistic Ending,1
season 6,1
bashir is sad,1
garak is sad,1
maurice - em forster,1
maybe they can be friends again?,1
stealth dirk gently reference?,1
Garak has body image issues,1
Julian is good,1
angsty fluff,1
what it says on the tin,1
Besotted Julian Bashir,1
Body Image,1
Non-Chronological,1
Don't copy to other sites,1
emotions are hard as an android but you bet your ass he has them,1
Castellan Garak,1
Doctors and Lizards OT3,1
Dorks,1
Dorky Dorky Dork Dorks,1
Garak’s Retirement,1
I Love These Three Sooooo Much,1
adorkable dorks,1
not as sexy as the title suggests,1
short scenes,1
toothrotting fluff,1
Best Friends,1
Everyday Life,1
drunken conversations,1
napping together,1
Alternate Universe - Angels & Demons,1
Walk Into A Bar,1
Boys In Love,1
literary discussions,1
Mild on The Crack Though,1
Medical Procedures,1
deadly sins challenge,1
starfleet uniforms have way too much padding,1
Food Poisoning,1
Garak with a tail,1
allergic lizard,1
paranoid iguana,1
Canonical Character Death,1
Intrigue,1
Bad Family Dynamics,1
Oblivious doctors and lizards,1
Our eternal Tennyson theme,1
Referenced Quodo,1
Theories on why Julian left DS9 for Cardassia,1
could be construed as a emotional abuse from Bashir's parents,1
Bird feeders,1
Birds,1
Fussy lizard,1
Medicine,1
Attraction,1
First Dance,1
Corporal Punishment,1
Discipline,1
queer,1
the defiant,1
Section 31 (Star Trek),1
Stickerpack,1
Stickers,1
Telegram,1
emoji,1
something to make you feel warm inside,1
swp (Snuggles Without Plot),1
Emotional Elim Garak,1
Facial Hair,1
Lonely Julian Bashir,1
Not-That-Grumpy Old Men,1
Past Ezri Dax/Julian Bashir,1
Stubble,1
Drunken Kissing,1
Garak's eternal pessimism,1
Maybe Hopeful ending,1
on both sides would you believe it,1
Unresolved Emotional Tension,1
a small fluff,1
Past Prologue,1
Emotional Baggage,1
Heavy Angst,1
Past Child Abuse,1
Epilogue,1
Love Story,1
Julian has it sooo bad,1
Just some shameless self indulgence,1
Rare Pair,1
ASIT-compliant (mostly),1
I'd like to thank Andrew Robinson not only for bi/pan Garak but also for my life,1
very gay,1
Julian is happy for everyone,1
Kira Nerys is just with so many women and other gendered people,1
everyone is happy for Julian,1
everyone's in a better place than they were end s7,1
friendships,1
futuristic discussions of aromanticism,1
gender? very confusing,1
just drowning in the love,1
Garak trying to be a good partner,1
Mild Angst,1
references to Bashir's Rough childhood,1
Julian Rambling,1
Mila Lived,1
Flower metaphors,1
Gardening metaphors,1
finding old fanfics and finishing them that's what,1
what happens when you're bored in quarantine,1
Close talker,1
space invasion,1
Cannon Divergence,1
Physics,1
Mila finds out about Julian,1
i just love these two,1
no ezri ok,1
Mild Fluff,1
i was in a soft mood,1
its really sweet ngl,1
Julian has bad taste in clothes,1
Sweaters,1
some garashir for your quarantine,1
late season 7,1
Rarepair,1
Doctors & Physicians,1
epidemic,1
Sign Language,1
Background Relationships,1
Childhood,1
Toys,1
relationship through time snippets,1
Disabled Character,1
Pre-The Calling,1
Story: The Calling - Andrew Robinson,1
Odo is so tired,1
ds9 au,1
Quark is a brat,1
hand holding,1
Erotic Handholding,1
or at least the epilogue,1
Human!Wuxian,1
Star Trek: Deep Space Nine Au,1
T'hy'la,1
Vulcan!Wangji,1
"DS9 S3E21 ""The Die is Cast""",1
Sassy,1
quodo,1
this fic contains proper grammar I promise,1
Everyone Finds Out,1
set between:,1
Ensemble Cast,1
Mindless Fluff,1
Pillow & Blanket Forts,1
Power Outage,1
Truth or Dare,1
everyone ships it,1
Christmas Crackers,1
Accidental Relationship Reveal,1
Tain was a bad dad,1
Ambiguous/Open Ending,1
Episode: s06e16 Change of Heart,1
Julian and Jadzia are bros,1
Nothing will change my mind,1
Worf is Understanding,1
and also because Garashir,1
because no,1
Episode: s06e02 Rocks and Shoals,1
Fluffy Ending,1
julian is a mess,1
Bugs & Insects,1
Domestic Discipline,1
Father Figure,1
Parental Love,1
Punishment,1
Spanking,1
Time Out,1
time outs,1
Male Slash Flash Exchange Treats,1
not an explicit relationship just their version of flirting,1
referenced homophobia,1
Hand Kisses,1
i mean... it's more of an implied comfort but still counts,1
no porn only feelings,1
the epitome of yearning,1
Julian Bashir is a baby bi disaster,1
Gay Pride,1
Pride is Protest,1
Protests,1
but Jadzia loves him platonically all the same,1
they are best bros,1
quark in him feels,1
Thunderstorms,1
But just a little,1
Drabble and a Half,1
odo is a sweetheart,1
(when they’re adults),1
Adventure,1
Communication,1
Goodbye Universal Translator,1
Singing,1
but like... soft empathetic angst?,1
if this fic doesn’t make you smile we need to talk,1
cardassian language,1
probably set during season 6,1
Reassociation,1
Trill Culture (Star Trek),1
2385,1
Aliens,1
Sad,1
poem,1
set soonish after:,1
Self Confidence Issues,1
Cardassian caste system,1
Unconventional Families,1
Kids are great language teachers,1
Learning Language,1
family fic,1
kardassi,1
Issues with fathers,1
Richard Bashir (mentioned),1
parents are difficult,1
Canon Autistic Character,1
Julian turns 40,1
Or 6 Hugs and a Shirt Wedgie,1
it gets fluffier,1
not together though,1
And Time Goes On,1
Grays and Fades,1
Garak in love,1
Episode: s06e06 Sacrifice of Angels,1
Giggly Julian,1
Julian needs a hug,1
Garak’s Shop,1
Garak is a Romantic at Heart,1
Quark has good business schemes,1
Pining Garak,1
See notes for exhaustive tw list,1
references to canonical child abuse,1
I wrote and then immediately discarded this for a rarepair swap a year ago,1
and now you all must look upon it and despair,1
found it again while going through old notebooks,1
i have no way to explain this,1
perhaps,1
Post-Episode: s05e07 Let He Who Is Without Sin...,1
garak is lonely and gay,1
odo just wants to be a dad,1
pre Julian Bashir/Elim Garak/Odo,1
Past Mpreg,1
more alien looking Cardassians,1
Stress Baking,1
Literary discussion on a ridiculous level,1
made up Cardassian culture aspects,1
the aeneid,1
Marooned,1
A Softer World edit,1
Everyone is back at DS9,1
Brief ableist language,1
lots of fluff,1
Headaches & Migraines,1
Tora Ziyal Deserves Better,1
Garak being his usual self,1
Julian is talked about at length but doesn't actually appear in person,1
Jadzia is alive,1
Julian POV,1
Julian and Jadzia brotp,1
unadulterated fluff,1
Garak considering his life choices,1
Julian being sweet,1
Friendly Bickering,1
Older Virgin,1
Secret Santa Fic,1
Spin the Bottle,1
ambiguously unrequited feelings,1
Dad AU,1
canon divergent - damar lives,1
implied past mpreg,1
Eggpreg,1
Impersonation,1
You're Welcome,1
absolutely no exposition or context,1
written for garashir week 2018,1
Paris (City),1
Kelas goes to Earth with Elim because I want him to,1
Probably ooc,1
literally ha,1
pure self-indulgence,1
kinda very ooc?,1
sometime after The Wire,1
fair warning- i have taken some liberties with canon,1
it's the kind a mood i'm in,1
Mila Bashir,1
sickening sort of fluff tbh,1
EDITED 3/1/19,1
Romantic Fluff... Sort Of,1
Wedding Day,1
Garak and Bashir cohabit in Garak’s shed,1
Garak is duplicitous,1
A Stitch in Time spoilers,1
post-A Stitch in Time,1
Original Female Character - Freeform,1
lighthouse au,1
garak's out of character but there's a reason okay,1
and video,1
just sickfic out of nowhere,1
prompt,1
Engaged,1
Death Rituals,1
Family of Choice,1
Implied/Referenced Drug Addiction,1
Once upon a time Siddig was blonde,1
and that is the reason for this fic,1
the Jadzia and Julian Brotp makes a brief appearance,1
Polyamorous Character,1
there's photographic evidence,1
kira and ezri adopt a lizard kid,1
Alternate Universe - Agent Carter Fusion,1
Twink,1
Twunk,1
gay slang,1
alien baby,1
Dyslexic Jean-Luc Picard,1
things Garak wishes he could tell Julian,1
Lonely Garak,1
Garak doesn’t do any surveillance in this one!,1
Angsty secret love letter,1
Not Canon Compliant,1
Episode Tag: ‘Past Prologue’,1
play on words i suppose,1
possible freudian slip,1
1920s,1
Languages and Linguistics,1
Once Upon A Time,1
Years Later,1
Episode tag: ‘By Inferno’s Light’,1
and yes it’s soft and fluffy again,1
these two are too concerned about each other,1
Trans!Julian,1
in which i think about how attitudes towards trans people might be like in the 24th century,1
take this as a pride month gift from me,1
takes place late season 5,1
Ice Skating,1
Alternate Universe - Magical Girls,1
i guess?,1
Scene Rewrite,1
Long-Suffering Miles,1
Late Night Realisation,1
Julian is a clueless bisexual,1
short and dumb,1
Death from Old Age,1
Deathfic,1
Butterflies,1
Everyone hates Dukat,1
everyone is in on it,1
Co-parenting is hard,1
Space family,1
garak is a slightly paranoid father,1
Setlik III,1
Helpful Jadzia,1
Tattoos,1
Unlearning prejudice,1
Starfleet Regulations,1
Cars,1
Suburbia,1
canon-divergence,1
episode tag: ‘body parts’,1
Equals a Happy Lizard,1
episode tag: ‘our man bashir’,1
general flirtation,1
saved under google docs file (it’s gay),1
becoming human,1
mild flirting,1
(eventually) - Freeform,1
Hey guess who never thought she'd be writing a full on fic for this,1
Hurt and comfort,1
Post-Episode: s07e25 What You Leave Behind,1
Spoilers for Episode: e067-069 Story and Song Parts 1-3,1
The Mortifying Ordeal of Being Known,1
and guess who never thought she'd tag John Hunger/Ben Sisko On A Work,1
crack that went too far,1
theyre cold,1
the inherent homoeroticism of baseball,1
world's slowest burn,1
based on the greek myth of pygmalion and his statue,1
where bashir is doctor soong’s assistant,1
Fake Character Death,1
Mentor/Protégé,1
gloating,1
possibly deep dish nine? i don’t know,1
episode tag: ‘the die is cast’,1
its fine tho,1
set after the season 4 finale,1
A slight case of puns,1
Federation Standard,1
Phrasal Verbs,1
language lessons,1
Alternate Universe - Video Game World,1
Pyre AU,1
Ballet,1
Ballroom Dancing,1
Dancing Lessons,1
Fluffy?,1
implied alcoholism,1
sure why not,1
jadzia and julian really deserved a lovely friendship,1
Julian is bad for business,1
Naked cuddles inside the tailor's shop,1
:),1
also bashir is autistic,1
cardassians are fucking lizards......,1
i refuse to be argued with i like writing buggy sensory experiences,1
Temporary Amnesia,1
Domestic Garashir,1
Fluffy Garashir,1
Cardassian election campaigns,1
Humor/Romance,1
Keiko Banter,1
Now That’s A Relevant Pun,1
Secret Gifts,1
So. There,1
The Writer Gratuitously Shows Off Their Poetry Knowledge,1
These Pancakes Are Fluffy As Fuck,1
Valentine’s Day,1
Which Is What I Write Now To Repent For My Sins,1
is it an OC if you literally just made them up and don’t intend on ever writing about them again?,1
meaning: Hey Everyone! I Read A Donne Poem Once,1
meaning: The Writer Had Fun Writing Keiko,1
Caring!Bashir,1
Food as a Metaphor for Love,1
Garak still doesn’t care much for Bashir’s boundaries,1
Garak takes care of Julian,1
Genetically Enhanced!Bashir,1
Gossip spreads fast on a space station,1
Jadzia loves to gossip,1
Hackneyed Romance Like The Kind You See In Rom Coms,1
Budding Romance!,1
Brief Unforgiving Appearance By Odo Who Deserves More,1
platonic fluff,1
Garak Trusts No-One,1
Garak is as secretive as ever,1
Garak is lonely,1
Garak likes surveillance,1
Garak needs a shit-ton of therapy,1
Gratuitous Never Ending Sacrifice Reference,1
It’s lonely in exile,1
One could read it as pre-slash if one was so inclined,1
s03e21 The Die is Cast,1
Brief Appearance By Blueshirt OC,1
tea fixes everything,1
Garashir If You Squint,1
hey julian guess what garak cares about you,1
pre-slash/good friends,1
probably ooc garak,1
set early season 6 aboard the Defiant,1
sleep-deprived julian,1
And I’m A Uni Student Of English,1
Julian looks out for Garak’s health,1
Mention of bereavement,1
Spy!Garak,1
be warned,1
Asexual!Garak,1
Asexuality,1
Asexuality Spectrum,1
Gray-Asexuality,1
Baby Garak,1
Pre-Canon Cardassia,1
Spooning,1
MAJOR transphobia,1
elim wont be having anyone trash talking his husband,1
discussion of homophoia,1
if you want good writing youre gonna have to pay me,1
no editing we die like men,1
past pregnancy,1
Bashir’s declining mental health,1
Cardassian Fashion,1
Don’t tell me they’re not gay for each other,1
Fashion & Couture,1
Garak does actual tailoring,1
Asexual Relationship,1
discussion of homophobic laws,1
bed sharing,1
Martok is the best cook ever,1
disease outbreak,1
platonic intimacy,1
Adorable Bruce Banner,1
Adorable Thor (Marvel),1
Alternate Universe - Star Trek Fusion,1
Reconciliation,1
Relationship Negotiation,1
Julian is arab,1
no translator,1
background Jake Sisko/Nog,1
poor Worf can't speak klingon,1
stranded in an M class planet... again,1
these damn people can't even speak Federation Standard,1
Elim Garak Deserves to be Happy,1
Garak in a bun,1
slams fist on table,1
in morocco,1
older couple vacationing:the movie,1
Especially when the tea is Tarkalean,1
Elim Garak/Cardassia - Freeform,1
Delavian Chocolates as a symbol of caring,1
Julian is a Terrible Cook,1
Rock Climbing,1
holosuite adventures,1
Post-Enigma Tales Canon,1
Really Mushy Fluff,1
Angst and Feels,1
Background Miles/Keiko,1
Bigotry & Prejudice,1
Minor Injuries,1
A bit of worldbuilding about Cardassian gelata house culture,1
couple's fight,1
Disabled!Julian,1
Fixing Canon,1
Lazy Mornings,1
Morning Routines,1
Polyam Triad,1
Post-Enigma Tales,1
The Happy Lizards and Doctors Polyam Household We Deserve,1
Star Trek Secret Santa 2016,1
Close Calls,1
Old Books,1
Star Trek Secret Santa 2018,1
Caring Parmak,1
Glasses,1
Guns,1
Post-Our Man Bashir,1
Post-episode: s04 e10 Our Man Bashir,1
Established Julian Bashir/Elim Garak,1
sensory stimulation,1
Podfic Available,1
5+1 Things,1
Julian is slowly recovering from his catatonic state,1
Caught in the Rain,1
Sick fic (sort of),1
caring Garak,1
Comforters,1
huddling together for warmth,1
Rebuilding,1
a mention of botany,1
classical allusions (to a lesser degree),1
references to a past poisoning by berries non lethally,1
Star Trek Secret Santa 2017,1
Star Trek Secret Santa 2019,1
Caring Julian,1
Garak being happy,1
Loss of Virginity,1
virgin!Garak,1
Birthday Party,1
Mostly Canon Compliant,1
POV Miles O'Brien,1
Self-Hatred,1
Just two people talking about life really,1
feat. Julian's annihilation fantasies,1
mindless fun,1
injury/burns,1
skants,1
bad pick-up line,1
Human/Vulcan relationship,1
Promises,1
Camping,1
and Silliness,1
just cute nonsense,1
But he does open up a bit and admit vulnerability,1
First Time,1
after Broken Link,1
Star Trek Secret Santa 2020,1
AU Mirrorverse,1
Tags do not apply to all chapters,1
early relationships,1
Accidental Marriage,1
grandpas garashir,1
Sofa cuddles,1
holiday fic,1
Cardassian Politics,1
Homophobic laws,1
All Mirror Characters Are OOC,1
Julian's self doubts,1
Because I Am Not A Fan of Canon MV,1
EDIT: Fixed This A Lot So A Reread Is Adviced,1
Lizard Tush Appreciation,1
Cheating,1
Children's Games,1
Mastermind,1
Reading Aloud,1
Garak's crimes,1
‘whoops,1
