discussions about death and dying,1
drowning yourself a little as meditation,1
jadzia moping,1
dialogue prompt,1
The Inherent Queerness of Joined Trill,1
Character Survives,1
how is this my second Garashir dry humping fic. tell me. how,1
Anyway here's 1400 words of everyone being sad,1
What You Leave Behind was literally so devastating and for what.,1
post-series finale,1
My First Fanart,1
alliieenns,1
Accidental meeting,1
Data is Good with Children,1
Episode: s01e04 A Man Alone,1
Garak and Julian go to pride!,1
tw self harm,1
Meddling Parents,1
i'm reposting this as a separate story to reformat my work with this ship,1
ooc quark,1
These two are fools your honor,1
These two aren't very good at emotions,1
Dukat lovers will not be disappointed,1
Episode: s01e20 In the Hands of the Prophets,1
Episode: s02e02 The Circle,1
Episode: s02e10 Sanctuary,1
Neither will Dukat haters,1
Physical Torture,1
Post-Episode: s01e08 Dax (Deep Space Nine),1
Star Trek Books - Freeform,1
there's something for everyone,1
s7ep21 When It Rains...,1
y'all. this is my 100th fic. help,1
Blue Lobes,1
Brunt is a tool,1
lap dance,1
Dax isnt actually here,1
Inappropriate Use of holosuites,1
Regency Romance,1
but she is in spirt,1
for regency romance,1
neither of them have braincells,1
Episode: s02e13 The Trouble With Tribbles,1
Exhausted Solok,1
ooc odo,1
feelings! heavily ignoring feelings,1
Giving Birth,1
banging in docking bays,1
Labor and Delivery,1
Mild TW for discussions of aging and death,1
Somewhat epistolary but only if you consider recorded personal logs the equivalent of letters,1
Transporter Shenanigans,1
them boys,1
Trek Tribute Zine,1
Baby Cardassians,1
Cannot believe that this is a tag,1
Julian Bashir Is A Disaster,1
TW Discussion of Weight/Body Dysmorphia,1
Embarrassing Medical Crises,1
Prompt: Medical Crew,1
Episode: s02e03 The Seige,1
Like Rascals but they keep deaging until... yeah,1
implied major character death,1
The Promenade (Deep Space Nine),1
Prompt: Fix-it,1
Tekeny Ghemor Lives,1
colonial violence,1
neocolonial dynamics,1
suffering from memories,1
the erotics of tailoring,1
OOC behavior,1
Secret Relationships,1
this is a repost to reorganize my work with this ship,1
Federation runabout field trip,1
I just had a plot pop into my head for a single scene,1
light - Freeform,1
watching movies and cuddling,1
This Lizard Bites,1
Top Elim Garak as a special treat,1
like pretty questionable rimming actually so you should buckle up all your buttercups,1
pencil sketch,1
EXTREMELY domestic,1
Stranded Together,1
guest starring kukalaka,1
penguin-shaped humidifiers,1
please don't check my science,1
sentimental about rocks,1
stuck on earth,1
this was supposed to be a vacation,1
we run on vibes not plot,1
Julian being a good friend,1
its subtext but theyre gonna kiss,1
Soft Dom Julian,1
maybe this is what Weyoun deserved all along (it is),1
the throuple is implied at the end,1
weyoun 8 my beloved,1
A pinch of M/M - it's cuddling,1
Jadzia doesn't shy away from opportunity,1
Klingon weaponry,1
Mentioned Cardassian Coup,1
New parenthood,1
Post-Movie: Star Trek Generations (1994),1
Retcon,1
They are both petty as hell and in love good for them,1
Neither of them are pure of anything but they’re both completely dumb of ass,1
Inverse but not opposite of a slow burn,1
I know this sounds crazy but it’s my fantasy and you’re just renting its basement flat,1
mention of suicide,1
rated T for lots of discussion about dying,1
friends with benefits to lovers lol,1
sappy lovey dovey ooey gooey,1
(but is it hate sex?),1
Abuse of Authority,1
BDSM without negotiation,1
soft dom/sub,1
a tiny bit of fluff just because,1
bad ideas about BDSM,1
bad ideas about anal sex,1
bad ideas about consent,1
bad ideas about exhibitionism,1
breath play,1
Hard Time from Bashir's POV,1
O'Brien and depression,1
Self-Pity,1
Feminist Themes,1
Sub Garak,1
Garak's trousers are down,1
genital slit,1
Bottom Julian Bashir as a rough and ready little snack,1
Cardassia ever after my beloved,1
Completely immature insults as a love language,1
Exactly one spank,1
SO MUCH Domestic Fluff!!!,1
Star Trek: Generations,1
Under-negociated D/S,1
established relationship with Dukat,1
making my own closure,1
mention of childhood incident,1
not glorifying that event,1
protective!Dukat,1
rated mature out of an extreme overabundance of caution,1
simply trying to purge my own,1
Episode: s01e13 Battle Lines (Star Trek),1
Flustered Julian Bashir,1
Sexual and Romantic Tension,1
S06E18: Inquisition,1
julian dealing with the terrible betrayal he just experienced,1
no beta we die like julian's faith in the federation,1
Changeling!Odo,1
Protective!Odo,1
FYI Garak/Bashir do have sex while they're both de-aged,1
past dubious consent,1
possibly some emotional infidelity,1
keiko you deserve so much better,1
(but not sorry enough to not write this),1
Kinky and bisexual like we're in the Mirror Universe,1
Garak Is An Attention-Seeking Drama Queen,1
Concerned Miles,1
Homosexual love,1
Intimate moments,1
Tiny showings of love,1
if you can't get store bought closure homemade is fine,1
but nothing is described,1
set at the beginning of s6 when they're still on the Defiant,1
but it's in the past,1
Garak has a nice ass,1
they are going for it,1
Off-screen Character Death,1
All-suffering Sisko,1
Dukat is divorced now,1
Dukat is sad,1
Dukat loves his kids,1
Dukat's first name,1
Morally grey(???) Dukat,1
Nah just mostly hurt,1
Not war flashbacks. Just regular flashbacks,1
Season 1-3 Dukat because that's how far I'm in,1
tw blood,1
tw death,1
Irritation to Friendship,1
Miles/Keiko in the background of course,1
Physical and Emotional Pain,1
bit of dubious consent for a moment or two,1
Humor and sex,1
a little short one for the girls,1
Infidelity (Sort Of),1
partners-in-crime to fake relationship co-conspirators to mutual life-ruiners to hatefuckbuddies,1
Dukat is not the one who did the bad thing,1
I just needed to vent some emotions,1
Not Proofread,1
Waiting For Death,1
DS9 s7e17,1
kiss on the forehead,1
The Golem of Prague - Freeform,1
Episode: s02e04 Duet,1
Gratuitous use of italics,1
events of the tagged episodes are only mentioned btw,1
i really don't know how to tag this,1
it's not that much but it feels like a lot,1
maybe a bit of hurt/comfort??,1
Holosuite Glitch,1
set in the beginning of s6,1
when the dominion was on ds9 and before they plotted the resistance,1
Thanksgiving Dinner,1
Thanksgiving podfic,1
just two trans people becoming unlikely friends,1
Garak’s just trying to enjoy a story about Julian’s pre-med days,1
and then some bullshit happens,1
because he doesn’t know what vine is,1
Survivor Solidarity,1
Tain's A+ Parenting,1
dukat's a+ parenting,1
garak actually being a decent friend/weird uncle/father figure,1
garak and kira the moment ziyal is asleep: let's murder dukat,1
post-by inferno's light,1
teen rating for discussion of abuse,1
Conversation Rewrite,1
Episode: s04e12 Crossfire,1
Julian Bashir is lifting Elim Garak's shirt,1
author is jewish and so is julian,1
Jewish Characters,1
they are probably going to have sex,1
technically garak isnt in this but he also Is,1
Kira is a ball of rage,1
Marc Alaimo's voice is just v sexy ok??,1
"Spoilers for ""The Maquis"" Parts 1 & 2",1
Volan 3,1
but I promise there will be a happy ending eventually,1
but i love her,1
canon adjacent?,1
cardassian/human sex,1
here be smut,1
i'll add tags as i add chapters,1
now I have multiple chapters of...whatever tf this is,1
oral sex (male receiving) implied,1
plz be gentle,1
some sort of AU but I haven't fully decided what kind yet,1
this actually has a plot lol,1
unlike most of my other shit,1
whatever,1
yeah yeah I'm a dirty space lizard fucker,1
'body betrays you' trope but a little fucked up,1
a tad bit of Shakespeare,1
as in one character uses another character's feelings to emotionally abuse them,1
changelings also suck,1
discussion and threat of noncon,1
not sexual in nature but still,1
tain SUCKS,1
overtures - Freeform,1
Coloured Drawing,1
bashir kisses garak,1
The omc is just a plot device for Garak’s pining,1
Julian fucks a Horta,1
Nude Modeling,1
dabo boy Julian,1
implied child loss,1
he's the bitchiest mother hen in the galaxy,1
i am a proud quark apologist,1
mentions of other characters (especially rom and nog),1
set some nebulous time after bar association,1
Season 4 Episode 10,1
garak's training was...not fun,1
julian is a very good bf,1
Parasites,1
but it's not his fault,1
julian being dumb of ass,1
Pablo Neruda Poetry,1
vague references to enabrain tain's a+ parenting,1
Villain monologing,1
Jadzia and Julian bisexual buddies,1
quarantine fic,1
i wrote that other quark fic and then immediately wanted to write this one,1
life on terok nor,1
odo also makes an appearance,1
Sexual innuendos,1
my usual goofy sitcom stuff,1
nothing explicit just jokes,1
and Boy does this man pine,1
Oh does he yearn,1
In Bed Together,1
Garak is just horny on main,1
Christopher Pike is Wholesome,1
julian bashir and elim garak having sex,1
nuditiy,1
alien fucking form,1
behind Garak’s desk,1
nonsensical clothing sizes,1
short and sweet,1
sisko torture,1
stupid af,1
and a bit of fluff i suppose,1
and so this was written,1
featuring: me projecting my lorax hyperfixation onto julian bashir,1
i just needed a distraction from the overwhelming mass of lorax thoughts in my head,1
that's all really,1
Cardassian marriage proposal,1
making up things about Cardassian culture,1
Set during Season 4 episode 1,1
But they think it’s unrequited,1
Julian's being pushed against a wall kink,1
Set in season 6-ish,1
A very slight amount of non consensual bestiality,1
Mutual non consensual sex,1
Low Impact,1
fuss fuss fuss,1
But not in an unhealthy or controlling way,1
not as dark as it sounds,1
i have no idea how to tag this,1
transactionary sex,1
Garak refusing to give a straight answer,1
Shorts (Clothing),1
sexy uniforms,1
skimpy uniform,1
Chapter 3 is an epilogue,1
Julian being a doctor,1
major pining,1
no major character death i promise,1
dumb twink antics,1
garak having too much fun,1
misuse of replicators,1
As close to truth telling as Garak gets,1
Eventual Garashir,1
Evil Plans,1
Wait we're dating??,1
Victory Sex,1
the importance of communication!,1
Garak go to bed challenge,1
Just pretend none of the julian/ezri stuff happens,1
Garak has opinions about human school uniforms,1
and also about official school photos,1
baby Julian,1
because I have to throw them a bone when I’m cruel to them,1
because they can’t just communicate like normal people,1
but also some humour,1
but less thirst because he’s younger,1
but this time they’re Julian’s,1
Quark learns his lesson,1
Quark is an asshole,1
Moresomes,1
the dark part of Garak's mind almost ruins everything,1
Poetry as a Coping Mechanism,1
Tora Ziyal's legacy,1
critical art theory as a coping mechanism,1
But not in the fun way,1
happy ending I promise,1
just a conversation between strangers whilst one is in handcuffs,1
no overt violence,1
post by infernos light,1
Bashir and Garak are beautiful creatures,1
Bashir feels adventurous,1
Garak and Bashir are very glad to be alive,1
Garak is emotionally unbalanced,1
Garak's first time with a human,1
agile Cardassian tongue,1
and almost breaks down,1
and enjoy each other's features,1
but Bashir is strong enough,1
close to dubious consent at one point,1
intoxicating body oil,1
lovemaking,1
remembering the night before,1
set shortly after “In Purgatory’s Shadow” and “By Inferno’s Light”,1
short power play,1
shower,1
sometimes rough sometimes gentle,1
discussion of genetic augmentation,1
get therapy boys,1
inventive title right?,1
TW mention of spiders for some reason idk i'm sorry i have no explanation either,1
no actual sex though,1
julian fingers garak underneath the table and he doesn't know how to deal with that,1
there are also multiple sex scenes because i said so,1
yeah i like writing dirty talk. yeah i'm fucking awful at it. yes i keep trying.,1
alien Bajoran redesign,1
alien Trill redesign,1
Graphic depiction of torture,1
torture from the point of view of the torturer,1
Beta Canon Is My Salad Bar and I Pick and Choose What I Want,1
Intelligence Gathering,1
Kukalaka cameo,1
Sibling dynamic,1
and its communal pickle stands,1
big brother Julian,1
enjoined garashir,1
mentions of Jake/Nog,1
of sorts,1
the platonic yearning of it all,1
Based on a song,1
Very little beta we die like Jem'Hadar,1
based on another recent fic that i desperately wanted to write a sequel to,1
from a human perspective Garak skips a few steps,1
if i hadnt entirely ignored which books were supposed to be discussed,1
lunchies at the replimat,1
you could almost read them in a row,1
also garak is trans. does this add anything to the story? no. no it does not,1
Anyway onto the actual tags,1
it didn’t work the first time it’s not gonna work now,1
Angsty Contract-Writing,1
kid Julian,1
kind of sad,1
my boys set each other up,1
pre-augmentation Julian,1
surprise surprise they are not favourable,1
taking all bets,1
teenage Julian,1
who had a sadder childhood Garak or Julian?,1
why do I insist on trying this format again?,1
young adult Julian,1
Transporters are the second most unreliable piece of Federation technology,1
i just want everyone to understand quark the way i do,1
Candlestick Park,1
Just hanging out chatting with the Emissary of your people,1
Dominion takeover of the station,1
Dukat getting what he deserves,1
Baby Fic,1
arguments I have at work comma sublimated,1
discussion of colonial and neocolonial dynamics,1
polyglot Julian Bashir my beloved,1
Ambassador!Spock,1
No Beta We Die Like Women Who Mildly Inconvenience Rick Berman,1
Interrupted Sex,1
Sex for Favors,1
Unsatisfying Sex,1
thank you Casey Biggs for that,1
seriously I don't know how the angst snuck in,1
Damar owns a bar,1
really guys? how did you think this was gonna go,1
It's not unrequited; they're just idiots,1
despite the premise there's not much sex in this,1
it's 90 percent feelings,1
Author has even read some of it,1
Author is aware of beta canon,1
Author will gleefully pilfer any beta canon elements that might be useful or fun,1
But has no interest in ever attempting to write anything beta canon compliant,1
Just a couple of old dudes who love each other,1
Solving Mysteries,1
With one million apologies to Jack McDevitt,1
also we have guest stars,1
and plenty of implied sexytimes,1
soft and sweet,1
based on the novel The Devil's Eye,1
well the first two thirds of the novel anyway,1
Alternate Universe - Ballet,1
I saw some art that I cannot let go,1
A crime committed in innocence,1
Jadzia being Jake's aunt,1
and odo with a kazoo,1
there's some casual kiradax in there just for fun,1
(ambiguously) Unrequited Crush,1
food and cooking,1
AU if you don’t like it,1
Hell I don’t like it for them,1
Frenemies With Benefits to Lovers,1
dukat being dukat,1
I mean technically there is a plot,1
the lengths Garak will go to,1
Betazoid History,1
bajoran folklore,1
cw: occupational violence,1
cw: rape as a weapon of war,1
episode tag: the darkness and the light,1
grief and mourning,1
gul rusot,1
lotr is so much better in the original bajoran,1
queer bajorans,1
this is just a goddamned angst fest,1
you do realize that over the course of 7 years they kill pretty much all of kira's friends right,1
sharing the same fate,1
shattered dreams,1
gays in space and dancing!,1
jadzia dax: dancing queen...young and sweet; only two hundred and seventeeeen,1
(It's like 10-15 years post canon),1
mentions of the foot thing,1
so theres these senior citizens,1
theres 0 plot,1
Fluff I guess,1
Lunch date,1
also OBVIOUSLY Jadzia knows,1
i need to know what Garaks opinion on Zola's works would be,1
replimat (in)action,1
she is the gossiping hub on the station,1
I guess I write alien porn now,1
but actually they’re into it,1
weyoun thrives on being the annoying coworker,1
space grease monkey AU,1
but it's okay he has it tended to,1
damar gets hurt but just a little bit,1
flirtatious arguing,1
'it's about the cones' meme but 'it's about the healing',1
AU because it's after the end of DS9 and they're both.... yknow.... alive,1
all of the stuff in the TWs is canon except for yknow.... the sex,1
but none of it is explicit,1
long-distance messages,1
they're trying their best though!,1
rated M for mentions of sex/alcoholism/death,1
this is my first dayoun fic yeehaw,1
(slaps fic) this bad boy can fit so many tropes,1
Drunk Vulcans,1
Garak gets white girl wasted,1
References to Faust - Goethe,1
Spy Fiction,1
implied/referenced past rape/non-con,1
Starfleet AU,1
and they were crewmates! oh my god they were crewmates,1
damar is SALTY,1
damar is like goddd weyoun is so annoying... compels me though,1
they're both pretty bad at communicating,1
the ship and its crew are OC,1
this is technically a rom com,1
weyoun also has the best tea,1
weyoun wants to get laid sooooooooo bad,1
dukat wants sisko to fuck an egg into him so bad it makes him look stupid,1
hell I’m into it for them,1
boot kink,1
Set during season 3,1
everyone is a mess,1
Old Man Garak,1
let's get lauren out of literal horny-jail!,1
Enabran Tain is a jerk,1
Father Figures,1
Self-destructive tendences,1
arguing about literature as a coping mechanism,1
Breast Enlargement,1
Castration,1
HuCow conversion,1
IQ Reduction,1
Underage Sex-Slaves,1
Very Large Breasts,1
brief descriptions of gore/violence,1
with different concepts of sexuality and sexual desire,1
sad damar :(,1
Ben Sisko and depression,1
Episode: s07e01 Image in the Sand,1
S6/S7 gap,1
The Prophets - Freeform,1
arms dealing gone bad,1
Forced Crossdressing,1
Forced Pregnancy,1
Shame in Sexual Desires,1
Mentions of Background Relationships,1
bordering on crack,1
comforting julian bashir,1
AU in the sense that I haven't bothered to plot exactly where this would be on the timeline,1
Explicit Rape,1
writer's WebMD fueled diagnostic prowess,1
descriptions of violence,1
Cardassian Memory,1
Garak can be a little insecure as a treat,1
Minor canon changes,1
POV Garak,1
Richard Bashirs A+ Parenting,1
Just tell him already Julian,1
The Love Is Requited They’re Just Idiots,1
They're just two lost souls swimming in a fishbowl year after year,1
he doesn't deserve these shenanigans,1
And I did describe the injury,1
Surrogate,1
Essentially I'm making Julian live some of his worst nightmares,1
I hesitate to call it 'gore' but one character does get hurt pretty badly,1
Otherwise I'm trying to be canon compliant,1
People getting knocked out via hypospray,1
While Garak and Miles play buddy cop on their way to save him,1
Garak likes to splash around in the water okay,1
Vacation to Risa,1
(Worm Off A String???),1
worm on a string - Freeform,1
Implied/Referenced Past Torture,1
Julian’s randy colleagues,1
he’s a complete idiot,1
in which Julian uses a ball gag on Garak,1
This is literally like a bingo sheet for my AO3 writing,1
No pregnancy fetishization here,1
Just a seahorse dad out vibing in post-canon Cardassia,1
and so do cardassians,1
Accidental Groping,1
Prompt: Sleeping,1
Spring Awakening References,1
Damar why aren't you in character. Weyoun why aren't you in character. Why are words,1
Mentions of Weyoun/Dukat. I'm sorry too,1
This is..... yeah,1
Vorta have pointy teeth now! Yay!,1
Why the FUCK did I make it sad at the end???,1
Corpses,1
and weird poetry stuff who knows!,1
anyway where was I,1
character death but dont worry hes a clone its fine,1
keevan nb??? its more likely than u think,1
man im just thinkin my silly little thoughts dont mind me,1
some poetic shit idk,1
theyre in love your honor,1
this is your brain,1
this is your brain on spooky season,1
Episode: s07e18 'Til Death Do Us Part,1
Child at heart,1
Jadzia dies at 33,1
and she’s really young if you think about it,1
especially in a world where people are living to 200,1
so that means Jake lives longer than her,1
seriously how did he pass medical school?,1
this is a completely original idea I definitely did not steal from Tumblr,1
Star Trek: Always horny; Rarely Sexy,1
No beta - we ascend to the celestial temple as the Prophets allow,1
Not Safe For Dukat's Mental Health,1
but there's no actual self-harm in this fic,1
and °shouldn't have it° is my kink,1
mentions of the idea of someone self-harming,1
prompt: first time,1
Pansexual Jake Sisko,1
not very explicit,1
others including Martok and Worf are background characters,1
set around By Inferno's Light,1
with many liberties taken,1
with some liberties taken with canon,1
(but only a tiny bit),1
Miles Must Suffer,1
(spoilers: it's that he's in love with Garak),1
My OTPP (One True Problematic Pairing),1
a dangerous mission on a stolen jem'hadar spaceship?,1
julian has a Realization,1
just sappy so be warned,1
that's actually the Perfect time to approach your crush with amorous intentions!!,1
the kind of sex that could be described as 'making love',1
I too dream of Tekeny's embrace,1
there's sex but it's not overly smutty,1
Rules,1
Cardassian eyesight,1
Darkness,1
like ONE SECOND of rimming,1
Will probably make an appearance at some point,1
let quark say fuck,1
The boys need therapy but at least they have each other,1
vague discussions of cardassian sex stuff,1
Although I am too scared to write about said Kelas Parmark for the time being,1
I don't even know what to call this? Is it fluff? It's kinda fluffy :)),1
I will pepper in the fact that Kelas Parmak exists,1
Set after ASIT,1
Film: Knockin' on Heaven's Door (1997),1
Genetic Disorders & Abnormalities,1
Space Road Trip,1
one thousand bars of gold-pressed latinum,1
the Morfan Sea,1
Cardassian culture/biology,1
Vaguely feral Garak not sure how that happened sorry,1
non-consensual biting,1
some hints at xenophilia,1
universal healthcare,1
Drunken Makeouts,1
"Inspired by me looking up ""can crocodiles cry?? because they are sad????""",1
This is literally such a silly fic I am sorry,1
answer: no. they are happy babies,1
they are all babies. even the big ones. hope this clears things up :)),1
Discussions of Homophobia,1
but it did not turn out that way,1
this was going to be a fic about garak getting dicked for the first time,1
Episode s03e18: Distant Voices,1
Chronic Illness,1
Trauma Nightmares,1
Is it fluff? What even is this?,1
I don't even know what to call this I'm sorry,1
lots of talking about sex,1
it doesn't help that they're from very different backgrounds,1
when a thief and a major fall in love,1
Ectotherms,1
headcanon that Cardassians become heat-seeking limpets when they get too cold,1
Light Come Eating,1
light flogging,1
some demeaning language (but Dukat likes it),1
But only if you squint,1
implied suicidal ideation,1
Dark take on Lwaxana Troi,1
Mind reader takes advantage of shameful kinks,1
Mind reader with bad boundaries,1
Objectification Kink,1
early seasons Bashir,1
and they understand each other in the end!!,1
secrets and lies and everything nice,1
Closing an Open Relationship,1
Erotic Massage,1
Manipulative Julian,1
Senator Garak,1
Dark fic,1
Genital Mutilation,1
This person wanted dark with sexual trauma,1
abuse recovery,1
i'm not a scalie but i'm also not a coward,1
what if it really was him?,1
the prophets are a pain in the ass,1
this is definitely that,1
per usual - things with the Intendant are dubcon,1
reflecting,1
Lullabies,1
GASP there was only ONE BED,1
Self-Loathing,1
definitely traumatizing his son,1
enabran tain's shitty shitty manipulative 'parenting',1
garak's extremely terrible childhood,1
mentions of blood and descriptions of murder,1
tain doesn't raise his son he trains him,1
Dulmer and Lucsly are Over It,1
Not another genius child,1
fine we'll adopt it,1
honey I blew up the shuttle,1
not my division,1
so much time travel,1
they keep destroying the ships,1
Enabran Tain's A+ Mentoring,1
canon-ish compliant-like,1
drinking buddies,1
feel-good found family stuff,1
holy shit Miles knows what yut'amn is,1
this is plotless fluff just like Chester,1
Bajoran Mythology,1
CW: How the Intendant treats her slaves,1
episode tag: resurrection,1
it's actually probably more comfort than hurt but the hurt is... extreme,1
Communication as clear as the game of telephone,1
Allusions to Cardassian romance novels? Is that a thing???,1
Self-betaed we die like Jem'Hadar,1
Dom Elim Garak,1
Crystals,1
Inktober 2021,1
Duelling,1
OC-tober 2021,1
Original Betazoid Character(s) - Freeform,1
Original Klingon Character(s) - Freeform,1
trauma-induced psychosis,1
Character Should Safeword But Doesn't,1
Rapeplay Gone Wrong,1
undernegotiated bdsm,1
Kissing in the Rain,1
No beta we die like my intentions to write Kinktober instead of Flufftober,1
in the rain,1
canonical major character presumed death,1
not really. julian is sad and he stays sad but not alone,1
pls read the notes :),1
post s3e11,1
they love each other so much oh my god,1
this is the first star trek fic i'm posting ... fear,1
Sito Jaxa Lives,1
Bar,1
Garak once again gets walked in on while having some fun with himself,1
Bajoran comfort women,1
half-bajoran orphans,1
c'mon - Kira clutches a Cardassian's bent knee as he strokes her hair - it's my kryptonite ok?,1
Kintober 2021- referenced,1
Non-Standard Genital Arrangement,1
Friends with Benefits to Partners,1
Odo's an idiot,1
Quark's an idiot,1
character study delivered via smut and feels,1
they're both idiots,1
No beta we die like my intentions to have written Kinktober instead of Flufftober,1
Sometimes they just have sex,1
fuck form fic,1
#fictober,1
Asexual Garak,1
Adopted Worf,1
Community: daysofawesome,1
Sukkot | Tabernacles,1
sexual healing,1
Garak decides that he is going to fuck a Starfleet officer and it turns out to be Julian!,1
Is that even a thing I can tag? Wow....,1
Top Elim Garak (for once),1
Julian Bashir's Genetic Augmentation,1
But! I was inspired to post it (thank you Discord friends),1
Get ready for uhhhhh some kinky sex I guess?,1
I have had this in my drafts since probably last year,1
This is literally the most PWP thing I've ever written I am sorry,1
la petite mort,1
Lying is the best policy,1
drabble for the prompt °Lost/Found°,1
Sick Partner,1
Immaturity,1
everything is nice and then bad and then lovely,1
all the other little things that taste so good,1
pretty much,1
Disney World & Disneyland,1
set briefly after birthright part 1,1
Non-Sexual Slavery,1
I'm just testing out writing after years doing nothing lol,1
Odo in denial,1
Touch-Starved Quark,1
help me,1
all other characters are cameos,1
what,1
Odo is his reassurance,1
Quark is vulnerable,1
Orb Shadow,1
and i don't know how to write anything else apparently,1
Time Travel - Orb Experience,1
Trick or Treat: Chocolate Box,1
Canon - Tie-in Novel,1
coda for Fallen Heroes,1
the character deaths didn't actually happen... time travel ya know?,1
hey. let odo be a father,1
Actions and Words mean Love,1
Grey areas,1
Romance is more than sex,1
what is love?,1
Tain is evil,1
it's fluff ofc bc i'm a SAP,1
finding self-worth,1
Early Post Canon Cardassia,1
teacups and time,1
Quark is a bad student,1
Worf worries about people and is grumpy about it,1
(but not of the sexual variety),1
Alternate Universe - Occult,1
Mild Horror,1
Garak thinks and shit,1
I hope it comes through the nothing happening,1
Julian drinks tea,1
Julio bullies Lizard,1
Lizard is better for it,1
nothing really happens,1
they're in love though,1
Imaginary Friends,1
group date,1
Background Dying,1
Duet,1
Exceptional Record Keeping,1
Second Skin,1
Undercover as a Couple,1
Necrophilia,1
Dark Romance,1
Augment,1
Encouragement,1
Hearing Voices,1
Hockey,1
Homelessness,1
International Relations,1
Episode Tag: What You Leave Behind,1
Charity Auctions,1
Minor pining,1
Totally,1
Totally not self projection,1
(mentioned) - Freeform,1
Life is pain princess,1
That soft grunge purple pastel type angst,1
Tora Ziyal - Freeform,1
some smut in there as well :-),1
Garak Gets Jumped,1
Odo Rescues Him,1
Post Star Trek: DS9,1
Hyperreality,1
Star Trek Prime Universe,1
Friends please be aware that this is not watersports of the surfing kind,1
Intersex!Kelas,1
AU where Deanna is the station counselor on DS9,1
Super fluffy. Sugary sweet,1
Implied Obsidian Order,1
Sylam Zanara,1
Beating,1
Fridge Horror,1
some light humour amidst the darkness of season 7,1
Academy Years,1
Julian missed Garak,1
just your basic trauma filled young love in a war zone,1
erotic romance,1
some world-building,1
It's complicated...what fun!,1
Sort of...,1
Smitten Odo,1
Broken Garak,1
Earn Your Happy Ending,1
Maybe polyamory,1
kelas parmak is a literal saint,1
possible OT3,1
sorry for the rating change can't resist smut,1
Episode: s4e25 Body Parts,1
incredibly specific and complicated consent,1
ridiculous finance-based flirtation techniques,1
Bachelorette Party,1
Hen Party,1
Also a slight amount of projection whatever lol,1
Self indulgence is my game,1
Wrote this in half an hour dudes,1
Pet Cat,1
Julian is Indeed a Light Dom,1
that's a Thing? Great,1
Vandalism,1
Grumpy Bajorans,1
mostly indulgent ship feels,1
Fiction,1
but it'll get longer. I think,1
just getting right up in that personal space.,1
Yair,1
can't rightfully tag this as m/m since,1
i headcanon garak as nb,1
I Tried,1
And the Cardassian legal system,1
Offscreen Violence,1
which should be it's own tag tbqh,1
Episode: s02e05 Profit and Loss,1
Garak is dangerous,1
Duras,1
Kahless,1
Toral,1
Episode: s05e06 Timeless,1
Kid-fic,1
Resolved Romantic Tension,1
its ear porn yall,1
Garak is a murder lizard,1
Julian's massive parental issues,1
Russian Mythology,1
Shady Blue Fairy | Mother Superior,1
a bit - Freeform,1
even when he isn't a lizard,1
Breast Expansion,1
Breast Torture,1
Ezri Crying and Screaming,1
They're both pretty jealous,1
and a burgeoning friendship with a detail-obsessed tinker tailor etcetera,1
This is so fucking short!,1
mentions of Ezri Dax,1
Romulan Politics,1
and Quark's apprehension re the tribble menace,1
Academy Era,1
Or Rather College Era For Keiko,1
Social Gatherings,1
Mentions of presumed character death,1
but assumed,1
not really - Freeform,1
Armageddon Game,1
Presumed character death,1
trapped in a room,1
spoilers for post-canon,1
Universal Translators,1
AU where everyone vaguely gets along,1
a little bitter,1
Skirts the line between Mature and Explicit,1
the barest hint of reciprocal feeling,1
the slightest glimpse of sincere concern,1
blood screenings,1
Garak is paranoid and jumps to conclusions,1
Richard Bashir is useless and barely in the fic,1
Julian is a bossy bottom,1
Episode: Crossfire,1
Translator Malfunctions,1
Faked Death,1
Self-Cannibalism,1
Worf Hates Ezri,1
So basically,1
But Graphic Threats,1
I think I made a lot of Worf's issues worst in this one,1
In Self-Defence though,1
The first part of the fic is pretty intense,1
but seriously,1
no actual rape,1
Clubbing,1
and innumerable instances of Odo being displeased with being in da club,1
Damaged Julian,1
takes place during birthright part 1,1
Odo is also a dragon for a while,1
Theres a dragon,1
Worf is Evil and has No Morals,1
Theyre stuck in a Holosuite,1
its v gay,1
like suuuperrr gay,1
Alternate Universe - Ghosts,1
agender Odo,1
gender fluid Dax,1
nonbinary Garak,1
But no one dies,1
Ezris just anxious,1
He brews it,1
Hey how does Moses make his tea,1
A bit of gore,1
Victorian era,1
Extremely thing plot,1
Gothic,1
I should be doing homework,1
also this is super sloppy im sorry,1
this is really just self-indulgence,1
Literary debate as foreplay,1
Garak is cynical as hell,1
Julian is immature as hell,1
Playing spies,1
Typical Cardassian possessiveness,1
Cardassian Contradiction,1
Lizard-lovin,1
and its inevitable appearance in the bedroom,1
Light/Implied Possessive Behavior,1
Cooking Lessons,1
Exploitation,1
Vivisection,1
Vore,1
trash,1
OOC,1
Stardew Valley AU,1
farming,1
Exile Julian,1
Order Agent Garak,1
all at Dukat's expense,1
prejoined Jadzia,1
Episode Tag: S02E16 Shadowplay,1
Star Wars Rare Pairs Exchange 2017,1
also appearances by Jadzia Ben Worf Kira and Ezri,1
Weyoun gets Ezri a lot of gifts,1
and didn't even mean to be,1
because he's smooth as hell,1
but also really sweet,1
but doesn't really understand the concept of gift-giving,1
he's just really freaking adorable,1
how do I tag this?,1
