,freeforms
Pre-Episode: s06e19 In The Pale Moonlight,1
season 6,1
Bashir gets auditioned for a role as the new High Priest of Dukat’s sex cult,1
Garak has a When Harry Met Sally moment,1
It came to me in a dream and man I bet you wish it had stayed there,1
No seriously there’s nothing about this that is even remotely sensible,1
Sisko can’t stop thinking about Cardassian penis,1
no beta because none of my coward friends wanted to read about feet,1
(mitski voice) i'm writing this at threee am,1
but they pretend that they're all new to this;),1
i channelled my anger at homophobes into gay porn and so can you!,1
i wrote most of this in a rick berman fuelled rage,1
i'm sorry about the title but probably not sorry enough,1
Drabble,1
I hate him too,1
Not in a Weird Way - Freeform,1
But That's Okay Because Garak Has Enough for Both of Them,1
Is it structurally sound for a third of the story to be denouement?,1
Ok and a bit of the third,1
Sleep Deprivation,1
ancient ruins,1
and I will die on this hill,1
not the pretty side,1
spirituality,1
Cowboys,1
Deep Space Niners Yule Flash Kinkswap 2021,1
Emotional Hurt,1
Theft,1
Alien Genitals,1
Dating,1
Ferengi Pussy,1
OMG They Actually Talk It Out Like Adults,1
background garashir,1
Consent,1
background Jadzia Dax/Kira Nerys - Freeform,1
featuring: Julian's unfortunate thing for feet,1
Life-Affirming Sex,1
Scents & Smells,1
Smegma,1
dick cheese,1
Football | Soccer,1
Mountaineering,1
Waltzing,1
The Oralian Way,1
Philosophy,1
Now with less angst! TM,1
Julian Bashir in Denial,1
The E rating is for the final scene of the final chapter,1
Working to exhaustion,1
epidemic,1
medical drama,1
Facing fear,1
Fear of sexual violence,1
PTSD,1
Post Interment Camp,1
But also,1
But not before they're very stupid,1
Soft but also Ridiculous,1
Nitty Gritty Details,1
There was only one bed!,1
Another one got away from me,1
Both Characters are switch,1
Camping,1
Graphic Depictions of Scenery,1
How did war and politicking get in there?,1
Illustrated in Chapter 11,1
Julian has a magic bag,1
LITERALLY,1
Lying Liars and the Doctors who Love Them,1
Accidental Baby Acquisition,1
Nonbinary Kelas Parmak,1
Indirect References to Torture,1
i don't know if this counts as graphic violence or not,1
just. yeah,1
lack of warnings is because,1
Bad Guys Made Them Do It,1
Forced Vulnerability,1
Fuck or Go Home,1
Lots of Bickering and Affectionate Banter,1
Odo is a hot mess in this,1
Pining without realizing it,1
but it ended up more like,1
originally this was going to be Fuck or Die,1
sex with feelings,1
Comedy? I guess? But also PWP,1
Written as a sequel to 'Adjournment' but can be read as a stand-alone,1
Garak is a big boy in this,1
I suppose,1
Implied Pregnancy Kink,1
Julian doms a giant crocodile man,1
Julian is basically on speed,1
Large Cock,1
as a treat,1
like. just absolutely massive,1
o'brien must suffer,1
they are in love,1
it's all consensual obviously,1
the warning is for Garak initiating sex while not in a good headspace,1
past dubious consent,1
no angst just smut,1
colonial violence,1
neocolonial dynamics,1
suffering from memories,1
the erotics of tailoring,1
OOC behavior,1
Secret Relationships,1
this is a repost to reorganize my work with this ship,1
Regeneration,1
banging in docking bays,1
feelings! heavily ignoring feelings,1
i'm reposting this as a separate story to reformat my work with this ship,1
ooc odo,1
y'all. this is my 100th fic. help,1
Everyone has a rough time,1
Martok does nothing wrong,1
Sex Club,1
Leck/Quark (implied),1
Mutilation,1
Anal Plug,1
Bratty Sub Julian,1
Kinktober 2021,1
Soft Dom Garak,1
and snark,1
Short One Shot,1
Julian's being pushed against a wall kink,1
Set in season 6-ish,1
Bureaucracy,1
Bottom Julian Bashir as a rough and ready little snack,1
Cardassia ever after my beloved,1
Completely immature insults as a love language,1
Exactly one spank,1
I know this sounds crazy but it’s my fantasy and you’re just renting its basement flat,1
Inverse but not opposite of a slow burn,1
Neither of them are pure of anything but they’re both completely dumb of ass,1
They are both petty as hell and in love good for them,1
This Lizard Bites,1
Top Elim Garak as a special treat,1
like pretty questionable rimming actually so you should buckle up all your buttercups,1
post-war cardassia,1
Under-negociated D/S,1
set at the beginning of s6 when they're still on the Defiant,1
Humor and sex,1
a little short one for the girls,1
Episode: s06e19 In The Pale Moonlight,1
Infidelity (Sort Of),1
Self-Harm,1
partners-in-crime to fake relationship co-conspirators to mutual life-ruiners to hatefuckbuddies,1
Age Regression/De-Aging,1
FYI Garak/Bashir do have sex while they're both de-aged,1
Jadzia Dax Lives,1
breath play,1
bad ideas about exhibitionism,1
bad ideas about consent,1
friends with benefits to lovers lol,1
Gambling,1
Genetics,1
Julian fucks a Horta,1
Nude Modeling,1
dabo boy Julian,1
implied child loss,1
Post-Episode: s05e14 In Purgatory's Shadow,1
Sloppy Makeouts,1
Fluffy,1
Jadzia and Julian bisexual buddies,1
sappy lovey dovey ooey gooey,1
bad ideas about anal sex,1
(but is it hate sex?),1
Abuse of Authority,1
BDSM without negotiation,1
Bad BDSM Etiquette,1
Degradation,1
Non-Standard Genital Arrangements,1
Public Masturbation,1
Taboo,1
a tiny bit of fluff just because,1
bad ideas about BDSM,1
Messy,1
but this fic doesn't switch them oops,1
But maybe they don’t hate each other all that much,1
Sexting,1
getting dirty on a desk,1
more fun than one usually has at one's work,1
This started as clothing porn and turned into regular porn,1
First Dates,1
Sneaking Around,1
cardassian romance novel,1
Emotional Abuse/Manipulation,1
Bible,1
Insecure Julian,1
Shir HaShirim | Song of Songs,1
Post-Canon Earth,1
thicc lizard is thicc,1
Non-Monogamy,1
On-Again/Off-Again Relationship,1
Conversations,1
Mention of polyamory negotations,1
Post-Episode: s04e25 Body Parts,1
Mermaids,1
mermales,1
mutual petting,1
some death but no one we care about,1
All of the trash and none of the class,1
two sluts in space,1
Unique appendages,1
this is so fast paced,1
It's getting cute but it's also getting filthyyy,1
Acquaintances-with- Benefits-to-Lovers,1
Holosuite sparring,1
Klingon Poetry,1
Garak is thicc af,1
Light Masochism,1
Penis Spanking,1
Scheming lizards,1
Stockings,1
Uncircumcised Penis,1
Alternate Reality,1
Disturbing Themes,1
Graphic Description of Corpses,1
Out of Character,1
Religious Content,1
Rarepair,1
julian is a slutty cat,1
literally the opposite of slow burn,1
safe sex,1
theres a costume party,1
they flirt at warp 9,1
stabbing with forks,1
Consensual Violence,1
DS9 S1E16 “If Wishes Were Horses”,1
DS9 S2E3 The Siege,1
this is the first fic ive ever written im so sorry,1
Breast Milking,1
Mindbreak,1
Difficult Communication,1
Everybody is doing their best,1
Affairs,1
Lust,1
Young Adult Angst,1
Immigration & Emigration,1
based on a tumblr prompt,1
xeno sex,1
DS9 S2E5 Cardassians,1
Stream of Consciousness,1
Trippy,1
Twisted,1
hologram,1
DS9 S2E6 Melora,1
Really kind of a lot of semen,1
Post Canon Cardassia,1
Eggs,1
Hatchlings,1
they have a Thing i guess,1
not sure.,1
not really hate sex?,1
Armpit Kink,1
Bromance to Romance,1
Honeypotting,1
Food Porn,1
Eating Disorder Not Otherwise Specified,1
rapist pov,1
Self-Lubrication,1
More silly than smutty,1
Odo only discovered sex several days ago,1
so he's the equivalent of a horny teenager.....,1
everything but the kitchen sink,1
its consentual,1
Agender Garak,1
Dukat gets dragged kind of,1
Growling,1
Love/Hate,1
Prompted Writing,1
Quarks Bar,1
Writing Trade,1
but kinda?,1
crack probably,1
DS9 S1E9 The Passenger,1
Consent as a mechanism for talking dirty,1
Subtext Becomes Text,1
Ageing Lizard Men,1
Dark Romance,1
Broken Garak,1
Earn Your Happy Ending,1
Maybe polyamory,1
References to Depression,1
kelas parmak is a literal saint,1
possible OT3,1
sorry for the rating change can't resist smut,1
Episode: s4e25 Body Parts,1
incredibly specific and complicated consent,1
ridiculous finance-based flirtation techniques,1
Julian is Indeed a Light Dom,1
that's a Thing? Great,1
Cardassian war orphans,1
Family,1
Care,1
Julian is a Sherlock Holmes fan,1
Julian likes to be looked at,1
Power Exchange,1
top!garak,1
Coda,1
Necrophilia,1
Death,1
Early Post Canon Cardassia,1
Julian is a bossy bottom,1
POV Outsider,1
chaotic bottom quark strikes again,1
Candles,1
Early Relationship,1
Julian takes the helm,1
Trying something new,1
poor Garak,1
AU where everyone vaguely gets along,1
blood screenings,1
Garak is cynical as hell,1
trash,1
Julian is immature as hell,1
Playing spies,1
Typical Cardassian possessiveness,1
Cardassian Contradiction,1
Lizard-lovin,1
and its inevitable appearance in the bedroom,1
Exploitation,1
Vivisection,1
Vore,1
Some angst slipped in at the end,1
Cardassian psyche and memory,1
Meet-Cute,1
Cardassian wordiness,1
Slightly Awkward Dom!Julian,1
lots of tags,1
negotiating boundaries,1
sorry can’t not write angst,1
that's a thing right?,1
Finding Love,1
puzzle pieces,1
tooth-rotting-sweetness,1
Dukat sucks like a pro,1
Dukat won't shut the fuck up,1
Gentleness,1
he has a lot of experience sucking in life,1
being assholes to each other,1
but what's new,1
5 Times,1
Action & Romance,1
Language Kink,1
Polyamory Negotiations,1
Religious Imagery & Symbolism,1
Garak is such a daddy,1
Jeez they talk a lot,1
Porn With Lots Of Feelings,1
Honesty kink,1
Hand-feeding,1
Julian is such a hopeless bottom,1
Egregious misuse of a conductor's baton,1
Elim Garak is a sub and we all know it,1
Inventing Cardassian Music,1
Middle-aged lizards being soft and excellent with each other,1
Sentiment,1
Disaster Twink Julian,1
Garak in a tux,1
Hemipenis,1
Julian has a spy kink,1
Size King Julian,1
A Stitch In Time,1
if wishes were horses,1
the got two willies,1
these two idiots have been pining for each other since the day they met,1
Don't Like Don't Read,1
holy fuck i hate that word,1
they got two weenies,1
Mild Gore,1
Past Character Death,1
Two Shot,1
Sex with an Alien,1
DS9 S2E13 “Armageddon Game”,1
no former knowledge of book or movie required,1
body play,1
everyone tops garak,1
friends help friends discipline and reward their toys,1
impact play no toys,1
kicking,1
light genital slapping,1
like this is what happens when garak behaves can you imagine when he's bad?,1
masochist!Garak,1
nearly all of them actually,1
no poop tho,1
sadist!Julian,1
the only ethical consumption under capitalism,1
those stitches are definitely getting fucked open so idk,1
Anticipation,1
Gift Fic,1
Slow Sex,1
a little at least,1
and SMUT,1
fluffy porn without plot,1
"probable overuse of the pet name ""my dear""",1
questionable Cardassian anatomy,1
startreksecretsanta,1
clearly i have a thing for face sitting,1
because he's a filthy slut and loves it,1
Mild Domestic Violence,1
ass worship,1
speech restriction,1
suture play,1
Boot Play,1
Boot Worship,1
Bottom!Garak,1
Cock Sucking,1
Dominant!Jadzia,1
Extreme BDSM,1
Face Sitting,1
Femdom,1
Garak has a forked tongue,1
Golden shower,1
Jadzia don't need no toys she's hands on,1
Jadzia is helping,1
Over stimulation,1
Ownership,1
Piss Play,1
Reward,1
Slutty!Garak,1
Stomping,1
Top!Jadzia,1
Blood Play,1
Consensual Possession,1
"DS9 S2E22 ""The Wire""",1
"DS9 S2E23 ""Crossover""",1
Marital Problems,1
Quark - Freeform,1
little bit of Daddy kink,1
love potions,1
more tags to come,1
6 lives,1
Minor Injuries,1
Tooth-rotting romantic fluff all around,1
Cum Eating,1
"DS9 S3E1 ""The Search: Pt 1""",1
Comfort/Angst,1
"DS9 S3E2 ""The Search Pt II""",1
Hurts So Good,1
Look it's angsty okay,1
but then it gets better,1
Boundaries,1
"DS9 S3E4 ""Equilibrium""",1
Gun Kink,1
Weapons Kink,1
You can really look at this a number of ways,1
Prompt Fic,1
Supportive Miles O'Brien,1
What if the war ended differently?,1
PoW,1
references to jack and others at the institute,1
Scissoring,1
Tribadism,1
jack's stream of conscious thoughts,1
Open Relationship,1
Wormhole,1
sexual experiments,1
Pi,1
porn with math,1
prime numbers,1
"DS9 S2E25 ""Tribunal""",1
Alien Morality,1
Episode: s02e25 Tribunal,1
I mean I'm not but also I am because this is ridiculous,1
Look this is just really fucking fluffy,1
Not BDSM for once,1
Bets & Wagers,1
Distrust,1
Neck Kissing,1
Rumors,1
wall kissing,1
mild but affectionate slut shaming,1
chastity piercing,1
Medical Play,1
Reading Aloud,1
soft d/s elements,1
"DS9 S2E18 ""Profit and Loss""",1
I guess I'm going through a phase,1
I'm sorry about all the semen,1
1st Chapter is Gen 2nd Mature/Explicit,1
EDITED 02/2019,1
Long Distance Call,1
Prompt Fill,1
because canon is arse,1
kinda fluffy too so,1
petty references to both Jadzia and Ziyal being alive,1
sort of 69 but not really,1
writing sex is ugh,1
Phaser Play,1
Topping,1
Unplanned Pregnancy,1
stress positions,1
Light Pining,1
Made-Up Medical Jargon,1
Pregnant Sex,1
Erotica,1
showering,1
caring Garak,1
Hair Washing,1
Forgiveness is a complicated thing on Cardassia,1
dysfunctional sex,1
h/c,1
Emotional Manipulation,1
Sex Pollen Aftermath,1
Abandonment Issues,1
Confinement,1
Corporal Punishment,1
Domestic Discipline,1
Forgiveness,1
Garak is a sub and we all know it,1
Anal creampie,1
Loving power exchange,1
Paddling,1
Safety,1
Things happen with a leather strap,1
Use of a Cane,1
Bottoming,1
Unrequited Crush,1
slight detour on the feels train,1
Imagination,1
Fantasy includes underage and blackmail/dubcon,1
Cardassian art and literature,1
fighting as flirting,1
Dystopian novel tropes,1
Alternate Universe - Fantasy,1
Alternate Universe - Royalty,1
Constructed Languages,1
Fixing Canon We Didn’t Like,1
Lesbians,1
Mild Dom-Sub Dynamics,1
Mild Fisting,1
Self-indulgent Aesthetics,1
Tailed Cardassians,1
Transphobia,1
shifting pov,1
sibling relationships,1
so many lesbians,1
sorcery,1
Not Really Character Death,1
Weird Sex,1
More Dom Than Dukat But Still A Sub!Garak,1
Plot takes a back seat to the porn here,1
Sub!Dukat,1
Threat of Strangulation,1
Toxic Pollen,1
Alternate Universe - Arranged Marriage,1
A+ parenting all around,1
julian's canonical foot thing,1
Platonic Soulmates,1
Pre-Fire Cardassia,1
Boundary Negotiation,1
Established Julian Bashir/Elim Garak,1
Eventual Consensual Voyuerism,1
Garak really does take liberties,1
Grey-A Garak,1
Platonic Life Partners,1
Platonic Male/Male Relationships,1
Platonic Relationships,1
Post-A Stitch in Time canon,1
foot worship,1
Fully Consensual Sex,1
mating cycle,1
Eventual Fluff,1
Dominant!Garak,1
Urolagnia,1
submissive!Julian,1
Feet,1
Foot Fucking,1
Foot Jobs,1
Episode: s4e07 Starship Down,1
Jack London,1
Ambiguous/Open Ending,1
missing each other,1
And Lots of It,1
Genderbending,1
Happy Anniversary!,1
On BOTH SIDES,1
because Garak can only handle so much,1
plot what plot?,1
pretty much just 'good old-fashioned fucking',1
voracious sexual appetites,1
mentions of Catholic faith,1
mentions of Islamic faith,1
mentions of post-rape trauma,1
mentions of surviving childhood abuse,1
Hot Tub,1
Alternate Mirror Universe,1
Autoerotic Asphyxiation,1
Oo-max,1
Facial,1
restrained,1
The Garak/Bashir Mysteries,1
overabundance of banter,1
tiny houses,1
... sort of,1
dirty messages,1
Rare Fandoms,1
Well that escalated quickly,1
half-asleep,1
sleepy,1
snuggly,1
Non-exclusive relationship,1
Choices,1
Audio Format: MP3,1
Podfic Length: 1-1.5 Hours,1
"a lot of ""dear""s",1
a small bit of blood,1
alien naughty bits,1
generally gentle rough-ish sexings,1
iced tea,1
probably overly florid language,1
Cocktail parties,1
Imperialism,1
allegory so thick you can cut it with a laser scapel,1
anne donne,1
debate,1
john donne,1
literary criticism,1
sssibilance isn't subtle,1
unrealistic sex act in a generally realistic sex scene,1
Dax's past hosts,1
Kira's family,1
Season/Series 04,1
Conflicted Julian,1
Garak knows everything,1
Sexual Identity,1
some semi breathplay,1
Children of Time post,1
Jealous,1
alternative universe,1
problem,1
Deep Dish Nine,1
Humans,1
Pizza,1
age gap,1
Post - The Wire,1
Top (ish) Julian,1
Fake Science,1
Sexual Situations,1
Visions,1
Breaking the Fourth Wall,1
Condoms,1
Ficlet Collection,1
Hell,1
Biological Musings,1
Slaves,1
Boys in Chains,1
Emotional Turmoil,1
Sexuality,1
Bridles,1
Dom!Julian,1
Reins,1
Lucid Dreaming,1
Public Hand Jobs,1
Wrestling,1
Cum Play,1
Fever Dreams,1
Garak's POV,1
Alternate Ending,1
PWPish,1
Gay Kink,1
Hand Job,1
I Can't Believe I Wrote This,1
I came up with this in the shower,1
I have art for this,1
I never wrote anything readable,1
post-What You Leave Behind,1
rebuilding Cardassia era,1
drowsy,1
cuddly,1
Lazy - Freeform,1
Foe Yay,1
watching while sleeping,1
'Daddy' kink,1
blindfold,1
Porn Battle,1
Childhood Sexual Abuse,1
Survivor sexuality,1
Unhappy Childhood,1
non-canon relatives,1
racism (or specism?),1
Roughhousing,1
Clothing Porn,1
Silence,1
Space Opera,1
Manipulations,1
Mind Control,1
Mind Rape,1
Making Out,1
Mushiness,1
Showers,1
mention of past EG/OMC,1
mention of past JB/multiple OFC and OMC,1
exercise,1
Mornings,1
rather silly,1
violence implied,1
Canon Related,1
Wars,1
Community: kink_bingo,1
Mirrors,1
Self-Image,1
Prior Noncon,1
weyoun has a penis and a vulva,1
Holiday,1
Sexual abuse implied,1
Deep Space Nine - Freeform,1
Telepathic Non-Con,1
Non Consensual,1
R,1
scent-marking,1
Victoriana,1
Wordplay,1
Written Pornography,1
Lovecraftian,1
Sacrifice,1
Secrets Revealed,1
virgin!Garak,1
Resisting Orgasm,1
surrender,1
Sex as Cure,1
Porn With Very Little Plot,1
Idfic,1
Dystopia,1
Mild Alternate Universe,1
Look Don't Touch,1
Bestiality,1
Crossover Pairings,1
Docking,1
Fantasy Fulfillment,1
Food Sex,1
Hero Worship,1
Lusty Month of May,1
Physical Disability,1
Sex Games,1
Sex Magic,1
Vampire Sex,1
Against the Wall - Freeform,1
Cardassian anatomy (or hints thereof),1
HARD,1
needy,1
rough,1
the power of stories,1
also the power of handjobs,1
Memories,1
Finger Fucking,1
Supernatural Elements,1
Artificial Intelligence,1
OT3,1
Orgasm,1
Present Tense,1
Programming,1
Robots,1
Stolen Kiss,1
Culture Shock,1
Height Kink,1
Fairy Tales,1
Monogamy,1
Yuletide,1
Fluffy with Teeth,1
Star Trek AU,1
Dreamatorium,1
Simulated Breathplay,1
Simulated Voyeurism,1
Season/Series 03 Spoilers,1
Alien Folklore,1
Rare Characters,1
Wedding Planning,1
I really love this book and movie,1
Odo Is A Parent,1
The baby changling lives,1
Very Slow Burn Julian Bashir/Original Character,1
Vulcan Mind Melds,1
Attempted Rape/Non-Con,1
Lizard Love,1
Multi pairings,1
Forced Eye Contact,1
Light D/s,1
romantic gooey smut,1
spite sex disguised as romantic sex but really it's a double bluff,1
Future Starship Captain Nog,1
Just straight up porn,1
Not Enough Oomox Though,1
PWP in the Classic Fashion,1
Space Tinder,1
That Good Nasty Shit,1
Transgender Character (mentioned),1
gratuitous use of the word fuck,1
Mouthy Cardassian,1
Persistent snark,1
Captain Bashir does enjoy himself eventually,1
Psychic Bond,1
Fish out of Water,1
gay wedding,1
Divergent Timelines,1
Slapping,1
snot/semen/drool,1
Predicament Bondage,1
Defective Vorta,1
Slight Bondage,1
Toy Play,1
ass eating,1
Bajor,1
Cardassian Liberation Front,1
Cardassian Rebellion,1
Destruction,1
Genocide,1
Grief,1
Guerilla Warfare,1
Long-Distance Relationship,1
Resistance Fighters,1
Needy Julian,1
Virgin!Julian,1
like a lot of it okay,1
not as PWP as planned,1
they do the do in a bed not meant for two,1
Giving blowjobs to bottles is a thing right?,1
Gul Garak is a real S.O.B.,1
Kanar bottles and their very sexual uses,1
Mirrorverse,1
Did I already mention angst?,1
General Sass,1
In other words: Explicit Sexual Content,1
Slightly superhuman Doctors in love with Cardassian Tailor/Spies,1
Slow Romance,1
Vulcans bad at being Vulcans in love with Cardassian Doctors,1
angst in abundance,1
A Deep Space Nine AU,1
Elim/Julian,1
Garak/Julian,1
Jadzia/Leeta,1
I'm pretty sure that tag isn't supposed to be literal,1
Implied Off-Screen Orgy,1
Mutual Non-Con,1
TFWD Standalone Work,1
Unreliable Narrator,1
but in this case it is,1
quark wants to ride odo's wave. that's just the facts,1
t b h they've been established for years but. you know ;),1
Cardassians with tails!,1
Assassination Bureau Ltd.,1
various offending pairings implied,1
challenge,1
Multiple Pairings,1
they just make each other feel some type of way...,1
NSFW,1
Possibly Non-Con,1
Super Dub-Con,1
Terran slaves,1
Weird AF Cardassian Anatomy,1
super explicit,1
Episode s04e13: Crossfire,1
and a secret or two picked up from the zhian'tara,1
au where odo has a little more emotional maturity,1
Fatherly Sisko,1
Semi Public Sex,1
Follow on from Civil Defence,1
Mildly Xenophobic Miles O'Brien,1
Vengeful Garak,1
hurt julian,1
rape/non con,1
Cardassia,1
Challenge Response,1
Songfic,1
Het,1
James Bond References,1
Inadequate preparation for Anal Sex,1
Holodeck Character,1
snowblowing,1
Treklock,1
past relationships discussed,1
some violence,1
Beach Sex,1
Bugs & Insects,1
Aggressive Garak,1
Reluctant Julian,1
Fluffy Ending,1
Gender Issues,1
Misogyny,1
discomfort,1
Avoidable Porn,1
Classism,1
Co-Habiting,1
Courting Rituals,1
Post-War Recovery,1
Riots,1
Slow Build,1
Threesome - M/M/Other,1
courting,1
fostering,1
Teenlock,1
Teenaged sex,1
Sherlock is an alien,1
Maquis,1
haters,1
(inlcuding Trip and T'Pol okay?),1
Alternate Universe - Everyone Lives/Nobody Dies,1
Bajorans,1
Betazoid Weddings,1
Empath,1
Empath/Telepath sex -- a kink I did not realise I had until I wrote this,1
Fígrid February,1
Kinda,1
Trills,1
Reunions,1
Vulcan Culture,1
Vulcans,1
Alternate Universe - Science Fiction,1
Attempted Rape,1
First Love,1
Growing Up Together,1
John is too,1
Kidlock,1
POV Sherlock Holmes,1
Ass to Mouth,1
some choking,1
Poor Life Choices,1
Caves,1
Off station travel,1
bottom!Julian,1
Abandoned Planet,1
Alien physiology,1
Angry Doods Are Angry,1
Cardassian anatomy is WEIRD AF,1
Dependent On Each Other And Pissed About It,1
Kukalaka Smuggles Supplies for the Terran Rebels,1
Murderous Ghosts,1
Nature Is Trying to Kill Them,1
Phobias,1
Poor Ressikan flute,1
Power Struggle,1
Some nifty Mirror!Cameos,1
Survival,1
The Gul Has Some Non-Con(ish) Fantasties,1
Who wants to be rescued anyway?,1
possessive characters,1
this story just got explicit,1
Podfic Length: 30-45 Minutes,1
Don't the Vorta have a power bottom thing,1
Oblivious Julian,1
Dukat being creepy and pervy,1
the Ferengi version of Pon Farr,1
Mind Meld,1
Platonic Sex,1
Post-coital sobbing,1
Romantic Gestures,1
Gratuitous Tennis Metaphors,1
Elim Garak Has Issues,1
References to Canon,1
Canon Characters of Color,1
Disabled Character of Color,1
LGBTQ Characters of Color,1
The Terran Rebellion,1
Starfleet Academy did not prepare Sisko for this,1
Genital Torture/Mutilation,1
Non-Descript Vomiting,1
Throat Fucking,1
boot licking,1
(but not about genitals for once),1
Deus Sex Machina,1
Except more like Mate or be Obnoxious,1
Mate or Die,1
Odo/Quark (past),1
Sugar Daddy,1
Arguments,1
Footsie,1
if at all,1
Flowers,1
Lonely Elim Garak,1
Sappy Elim Garak,1
Soul Scars,1
Spiritual Tattoo Appreciation,1
Google failed me so I invented another term,1
No-Dialogue Challenge,1
Palmilingus,1
how is there nasalingus but not this,1
also figurative sleeping together,1
disordered eating due to stress,1
Keeping your Cardassian Warm,1
Anal (Ajanal?) Fingering,1
Costume Kink,1
Sassy Julian,1
Sex in Space,1
Talking with your Mouth Full,1
but probably not who you think,1
Leashes,1
But so is Garak,1
Julian is a massive tease,1
Emotional Intimacy,1
he has feelings,1
Take a deep breath we're diving right in,1
Under-negotiated Kink,1
fuck machine,1
gotta love aliens ammirite,1
porn with fluff,1
Digital Penetration,1
Light D/s themes and imagery,1
Silence Kink (mild),1
Some Hurt/Comfort They Blundered Into Because They're Dopes,1
bathing together,1
Garak being his usual devious self,1
Julian's unzipped uniform makes an appearance,1
They Are Switches Though,1
despite the rating this is not terribly explicit,1
After-sex Conversation,1
Back Scratching,1
They Keep Talking,1
why isn't that already a tag,1
Gender-Neutral Pronouns,1
Gender-neutral Reader,1
Implied/Referenced Dubious Consent,1
Lore is a good person I guess?,1
Subdrop,1
because the world needs more Garak POV,1
they balance each other out,1
Dark Character,1
Dark Crack,1
Rom-com tropes treated seriously,1
Shamelessly Tropy,1
Skin Hunger,1
awkward dating,1
to Husbands?,1
Round Robin,1
let Garak feel pretty,1
Trapped In A Closet,1
tropes are fun,1
when I say sexual tension I mean it,1
Everything happens in roughly this order,1
More Fluff,1
Post-Coital Conversation,1
Sex with yourself but not masturbation,1
and then there's fluff,1
i love making up tags,1
this is just sex with some introspection,1
Face Punching,1
Thoughts of death,1
Threats,1
Naked Male Clothed Male,1
Early in Canon,1
Arranged Marriage,1
Alternate Universe Exchange 2020,1
Crazy Scientist!Julian,1
Sexual Confusion,1
Julian in a Skant,1
Picnics,1
and,1
and Garak thinks it’s an attempt at seduction?,1
set between:,1
skants,1
what’s the name of the trope where Julian does something obliviously,1
Brainwashed!Jadzia,1
Gul Garak - Freeform,1
AU: Arranged Marriage in Canon Universe,1
Insanity,1
"Season 2 Episode ""Crossover""",1
right after crossover,1
Soft sex,1
"And what you might call ""self love""",1
Good Old Fashioned Garashir,1
If Wishes Were Horses AU,1
if you know what i mean,1
lots of gay yearning,1
but they do switch briefly,1
Public Display of Affection,1
Mood Swings,1
Alternate Universe -BSD Canon Divergence post season 3,1
DSNiners Kink Swap 2020,1
Dream Sex,1
garak is a lucky lucky boy,1
there is a lot of oral sex in this,1
Loquacious Coitus,1
Xenoanthropological Studies With Julian and Garak,1
porn with minor plot,1
service topping,1
Slight Scent Kink,1
but only until they get caught lol,1
garak's obsession with julian's neck,1
soft boyfriends because i said so,1
The Obsidian Order is pretty terrible,1
Garak gets possessive for a second,1
Julian wearing a blue skant &lt;3,1
feelings bc they're soft,1
or public?? idk they're doing it in Garak's shop,1
Lots of Sex,1
Married Sex,1
skipping work for sex,1
sort of switch,1
anniversary gift,1
all the sex,1
Thoughtful lover,1
typical angst,1
Moral Ambiguity,1
No Rape/Noncon,1
Not as dark as it sounds I swear,1
dark themes,1
Jump Right In,1
Holodeck,1
Warnings May Change,1
first attempt at writing smut,1
throughout season 3,1
will try to avoid getting graphic,1
Garak is the best gift giver ever,1
Episode: s06e22 Valiant,1
Episode: s07e08 The Siege of AR-558,1
Making up Ferengi anatomy,1
Post-Episode: s07e10 It's Only a Paper Moon,1
lots of first times,1
Cardassians Having Weird Mating Pheromones,1
Julian You Disaster Of A Human,1
Stimming,1
BDSM not shown,1
they're parents but kid is off page,1
Dazai was never human,1
Horny Elim Garak,1
References to Voyager,1
Subplots,1
but not very much,1
evil incest vibes,1
or desire for it at least,1
they're switches,1
Sex In A Cave,1
very light,1
Bondage and Discipline,1
Non-Sexual Kink,1
Ethical Dilemmas,1
Fellatio,1
Intensity,1
Moaning,1
Moobs,1
Passion,1
Slapstick,1
indigestion,1
"DS9 S3E22 ""Explorers""",1
Caring Julian Bashir,1
Hormonal Elim Garak,1
Hormones,1
Dukat is a shady motherfucker,1
Or at least one in particular,1
But Sweeter,1
It's Not Paranoia If They're Really Out To Get You,1
Time Travel Sucks,1
everyone else is alt versions,1
mentioned odakou,1
oda's alive but not in this fic (well a version of him anyway),1
only Dazai is still Dazai,1
post ds9 final episode,1
there will be smut,1
Garak has a tail,1
Skant uniforms,1
Julian is a spoonlicker,1
Because I can't write without it,1
Julian is a warrior,1
Julian is strong,1
Plot,1
Spoonlicker,1
Spoonlicker is my new favorite slur,1
Switch Garak,1
Switch Julian Bashir,1
minor original characters,1
Avoiding Certain Words,1
Abuse of Alliteration,1
Leather Trousers,1
Hacking,1
Capital Punishment,1
but like the opposite,1
Animal Death,1
Due to the situation,1
Human/Cardassian,1
Polyamorous Character,1
Wilderness Survival,1
not shown but discussed,1
reverse haram,1
Hair Brushing,1
Relationship Reveal,1
Romantic Roleplay,1
Talking During Sex,1
needy sex,1
set during season 3 probably,1
Dukat begging,1
always an asshole Dukat,1
questionable practices for Julian,1
Podfic Length: 20-30 Minutes,1
Post-Episode: s05e06 Trials and Tribble-ations,1
Slight Medical Kink,1
TOS era uniforms,1
Illegal Activities,1
after having a screaming match first,1
Stripping,1
Julian's Spy Fetish,1
Hotel Sex,1
Don't say I didn't warn you,1
Mentions of Garak's shitty relationship with his father,1
